comparison,mode,source_file,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,citation_position_proxy,citation_position_score,citation_share_of_voice,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,brand_mentioned,brand_mention_count,first_mention_index,first_mention_score,mention_share_of_voice,mention_position_proxy,mention_position_score,average_mention_position_proxy,top1_mentioned_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,brand_context_sentiment_score,brand_context_positive_hits,brand_context_negative_hits,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_11.txt,baseline_all_current_2026,,current_2026,11,15,11-15,12,Century,1,2,4.0,0.25,4,0.4,0.2,4,0.4,0,1,1,4.0,0.25,0.14285714285714285,4,0.4,4,0,cleaning_care;durability_protection;material_shell;sustainability;tradeoff_or_limitation,5,0.2631578947368421,0.026784312686003606,0.0,0.27465510815123584,0.2,3,2,226,July > Away > BR > Century > Rimowa > July > Away > BR > Century > Rimowa,"[Hartmann]
RIMOWA says the Essential Lite is durable and practical and lists a polycarbonate outside with polyester inside, but the provided text does not mention stain resistance, scuff resistance, scratch resistance, water resistance, wipe-clean materials, or a protective finish. [July] [Away] [Briggs & Riley] [Hartmann] [RIMOWA]","Hartmann mentions a durable 100% polycarbonate shell with metallic film, but the provided text does not say the finish is stain-resistant, scuff-resistant, scratch-resistant, water-resistant, or wipe-clean."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_11.txt,baseline_all_current_2026,,current_2026,11,15,11-15,12,July,1,2,1.0,1.0,1,1.0,0.2,1,1.0,1,1,2,1.0,1.0,0.2857142857142857,1,1.0,1,1,cleaning_care;durability_protection;material_shell;packing_organization;tradeoff_or_limitation,5,0.2631578947368421,0.08219949709349059,0.15384615384615385,0.45881506810965633,0.3333333333333333,4,2,226,July > Away > BR > Century > Rimowa > July > Away > BR > Century > Rimowa,"[July]
Away mentions a durable 100% polycarbonate shell and a water-resistant polyester laundry bag, but the provided text does not say the shell is stain-resistant, scuff-resistant, scratch-resistant, water-resistant, or wipe-clean. [July] [Away] [Briggs & Riley] [Hartmann] [RIMOWA]","July gives the strongest easy-clean and keep-looking-good evidence because it mentions a hidden stain-proof laundry bag, water-resistant and stain-proof nylon lining, stain-resistant lining that makes accidents easy to clean, reinforced bumpers, and an eggshell German polycarbonate design intended to minimize damage. For this question, July is the clearest recommendation; the other pages provide durability claims but not much cleaning or appearance-maintenance detail."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_11.txt,baseline_all_current_2026,,current_2026,11,15,11-15,12,Rimowa,1,2,5.0,0.2,5,0.2,0.2,5,0.2,0,1,2,5.0,0.2,0.2857142857142857,5,0.2,5,0,cleaning_care;comparison_ready_evidence;durability_protection;tradeoff_or_limitation,4,0.21052631578947367,0.030665210521022137,0.0,0.2549049719287658,0.0,2,2,226,July > Away > BR > Century > Rimowa > July > Away > BR > Century > Rimowa,"[RIMOWA]
For this question, July is the clearest recommendation; the other pages provide durability claims but not much cleaning or appearance-maintenance detail. [July] [Away] [Briggs & Riley] [Hartmann] [RIMOWA]","RIMOWA says the Essential Lite is durable and practical and lists a polycarbonate outside with polyester inside, but the provided text does not mention stain resistance, scuff resistance, scratch resistance, water resistance, wipe-clean materials, or a protective finish."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_11.txt,baseline_all_current_2026,,current_2026,11,15,11-15,13,Away,1,4,1.0,1.0,1,1.0,0.36363636363636365,1,1.0,1,1,3,1.0,1.0,0.3,1,1.0,1,1,dimensions;durability_protection;material_shell;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;warranty_trial_return;weight;wheels_mobility,9,0.47368421052631576,0.08898824049994582,0.12173913043478261,0.5807953597704698,0.42857142857142855,5,2,301,Away > Away > Away > BR > July > Rimowa > Century > Away > BR > July > Rimowa,"[Away]
That evidence is specific but narrow because it applies to the luggage tag and exterior packaging, while the provided text does not claim that the main shell or lining uses recycled or responsibly sourced material. [Away]
Away also provides durability evidence through a lightweight 100% polycarbonate shell, testing claims for handles, wheels, zippers, and drop resistance, plus LifetimeCare coverage with repair support for the life of the suitcase. [Away]
Briggs & Riley provides strong durability and longevity evidence through premium ultra-durable ballistic nylon, impact-resistant corner guards, self-repairing YKK zippers, and a lifetime guarantee that covers repairs even for airline damage, but the supplied text does not provide concrete recycled, recyclable, or responsible-material claims. [Away] [Briggs & Riley] [July] [RIMOWA]","Away provides the clearest concrete sustainability-related information because it says the luggage tag is crafted from 50% recycled leather and that Classic suitcases are shipped in exterior packaging that is 100% recyclable. Away also provides durability evidence through a lightweight 100% polycarbonate shell, testing claims for handles, wheels, zippers, and drop resistance, plus LifetimeCare coverage with repair support for the life of the suitcase. For a shopper who cares about sustainability plus durability, Away has the strongest concrete sustainability evidence, while Briggs & Riley, July, and RIMOWA mainly support durability or longer product life rather than sustainability materials."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_11.txt,baseline_all_current_2026,,current_2026,11,15,11-15,13,BR,1,2,4.0,0.25,4,0.4,0.18181818181818182,2,0.8,0,1,2,3.0,0.3333333333333333,0.2,2,0.8,2,0,durability_protection;material_shell;sustainability;tradeoff_or_limitation;warranty_trial_return,5,0.2631578947368421,0.025642827701035466,0.06818181818181818,0.2846540838815149,0.3333333333333333,4,2,301,Away > Away > Away > BR > July > Rimowa > Century > Away > BR > July > Rimowa,"[Briggs & Riley]
July provides durability evidence through aerospace-grade German polycarbonate, reinforced bumpers, anodised aluminium bumpers for hard drops, YKK Japanese zippers, and a lifetime warranty on manufacturing faults, but the supplied text does not provide concrete sustainability or responsible-material claims. [Away] [Briggs & Riley] [July] [RIMOWA]","Briggs & Riley provides strong durability and longevity evidence through premium ultra-durable ballistic nylon, impact-resistant corner guards, self-repairing YKK zippers, and a lifetime guarantee that covers repairs even for airline damage, but the supplied text does not provide concrete recycled, recyclable, or responsible-material claims. For a shopper who cares about sustainability plus durability, Away has the strongest concrete sustainability evidence, while Briggs & Riley, July, and RIMOWA mainly support durability or longer product life rather than sustainability materials."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_11.txt,baseline_all_current_2026,,current_2026,11,15,11-15,13,Century,1,1,7.0,0.14285714285714285,7,0.0,0.09090909090909091,5,0.2,0,1,1,6.0,0.16666666666666666,0.1,5,0.2,5,0,durability_protection;sustainability,2,0.10526315789473684,0.013020465754775903,0.030303030303030304,0.140106941180119,-0.3333333333333333,1,2,301,Away > Away > Away > BR > July > Rimowa > Century > Away > BR > July > Rimowa,"[Hartmann]
For a shopper who cares about sustainability plus durability, Away has the strongest concrete sustainability evidence, while Briggs & Riley, July, and RIMOWA mainly support durability or longer product life rather than sustainability materials.","Hartmann provides durability information through 100% polycarbonate and a limited 10-year global warranty, but the supplied text does not provide concrete sustainability or responsible-material claims."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_11.txt,baseline_all_current_2026,,current_2026,11,15,11-15,13,July,1,2,5.0,0.2,5,0.2,0.18181818181818182,3,0.6,0,1,2,4.0,0.25,0.2,3,0.6,3,0,durability_protection;material_shell;sustainability;tradeoff_or_limitation;warranty_trial_return,5,0.2631578947368421,0.037053601393377655,0.08888888888888889,0.2800422992260439,0.0,2,2,301,Away > Away > Away > BR > July > Rimowa > Century > Away > BR > July > Rimowa,"[July]
RIMOWA provides some durability and longevity evidence by describing the suitcase as durable and practical, listing a polycarbonate outside, and stating that it comes with a lifetime guarantee, but the supplied text does not provide concrete sustainability or responsible-material claims. [Away] [Briggs & Riley] [July] [RIMOWA]","July provides durability evidence through aerospace-grade German polycarbonate, reinforced bumpers, anodised aluminium bumpers for hard drops, YKK Japanese zippers, and a lifetime warranty on manufacturing faults, but the supplied text does not provide concrete sustainability or responsible-material claims. For a shopper who cares about sustainability plus durability, Away has the strongest concrete sustainability evidence, while Briggs & Riley, July, and RIMOWA mainly support durability or longer product life rather than sustainability materials."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_11.txt,baseline_all_current_2026,,current_2026,11,15,11-15,13,Rimowa,1,2,6.0,0.16666666666666666,6,0.0,0.18181818181818182,4,0.4,0,1,2,5.0,0.2,0.2,4,0.4,4,0,durability_protection;material_shell;sustainability;tradeoff_or_limitation;warranty_trial_return,5,0.2631578947368421,0.02954565916222842,0.0,0.2585407107798141,-0.2,2,3,301,Away > Away > Away > BR > July > Rimowa > Century > Away > BR > July > Rimowa,"[RIMOWA]
Hartmann provides durability information through 100% polycarbonate and a limited 10-year global warranty, but the supplied text does not provide concrete sustainability or responsible-material claims. [Away] [Briggs & Riley] [July] [RIMOWA]","RIMOWA provides some durability and longevity evidence by describing the suitcase as durable and practical, listing a polycarbonate outside, and stating that it comes with a lifetime guarantee, but the supplied text does not provide concrete sustainability or responsible-material claims. For a shopper who cares about sustainability plus durability, Away has the strongest concrete sustainability evidence, while Briggs & Riley, July, and RIMOWA mainly support durability or longer product life rather than sustainability materials."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_11.txt,baseline_all_current_2026,,current_2026,11,15,11-15,14,Away,1,2,5.0,0.2,5,0.2,0.15384615384615385,4,0.4,0,1,1,5.0,0.2,0.125,4,0.4,4,0,dimensions;electronics_convenience;handle;lock_security;packing_organization;tradeoff_or_limitation;weight,7,0.3684210526315789,0.04788392861121679,0.07792207792207792,0.3016159746035375,0.0,2,2,312,BR > July > July > Century > Away > Rimowa > Away > BR > Century > July > Rimowa > BR > July,"[Away]
RIMOWA offers TSA-approved locks, a mesh divider, Multiwheel steering, a three-stage telescopic handle, and a small zipped interior pocket, but the supplied text does not mention phone charging, a weight indicator, a bag strap, tracking storage, or quick-access exterior storage. [Away] [Briggs & Riley] [Hartmann] [July] [RIMOWA]
My overall convenience recommendation is Briggs & Riley for the broadest set of travel-day extras, while July is the better pick if built-in device charging is the top priority.","Away offers useful basics such as a TSA-approved lock, compression pad, mesh organization pockets, a hanging pocket, an underside grab handle, a laundry bag, and a luggage tag, but the supplied text does not mention phone charging, a weight indicator, tracking storage, or an external quick-access pocket."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_11.txt,baseline_all_current_2026,,current_2026,11,15,11-15,14,BR,1,3,1.0,1.0,1,1.0,0.23076923076923078,1,1.0,1,1,2,1.0,1.0,0.25,1,1.0,1,1,electronics_convenience,1,0.05263157894736842,0.03979180555046192,0.0273972602739726,0.47259426594066195,1.0,3,0,312,BR > July > July > Century > Away > Rimowa > Away > BR > Century > July > Rimowa > BR > July,"[Briggs & Riley]
July is the strongest choice for built-in charging convenience because it includes an ejectable USB-C battery designed to charge both a phone and a laptop, and the page says the battery is approved for flying across all major airlines. [Away] [Briggs & Riley] [Hartmann] [July] [RIMOWA]
My overall convenience recommendation is Briggs & Riley for the broadest set of travel-day extras, while July is the better pick if built-in device charging is the top priority. [Briggs & Riley] [July]","Briggs & Riley seems most useful for travel-day convenience because it combines a SmartLink strap for connecting multiple bags, a HideAway ID tag, a SpeedThru quick-access pocket, a PowerPocket for storing a battery pack and passing through a USB cord, a large front pocket, multiple grab handles, a garment carrier, and CX expansion/compression. My overall convenience recommendation is Briggs & Riley for the broadest set of travel-day extras, while July is the better pick if built-in device charging is the top priority."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_11.txt,baseline_all_current_2026,,current_2026,11,15,11-15,14,Century,1,2,4.0,0.25,4,0.4,0.15384615384615385,3,0.6,0,1,1,4.0,0.25,0.125,3,0.6,3,0,electronics_convenience;handle;lock_security;packing_organization;tradeoff_or_limitation;weight,6,0.3157894736842105,0.06071805852601522,0.04819277108433735,0.2991970887713624,0.0,2,2,312,BR > July > July > Century > Away > Rimowa > Away > BR > Century > July > Rimowa > BR > July,"[Hartmann]
Away offers useful basics such as a TSA-approved lock, compression pad, mesh organization pockets, a hanging pocket, an underside grab handle, a laundry bag, and a luggage tag, but the supplied text does not mention phone charging, a weight indicator, tracking storage, or an external quick-access pocket. [Away] [Briggs & Riley] [Hartmann] [July] [RIMOWA]
My overall convenience recommendation is Briggs & Riley for the broadest set of travel-day extras, while July is the better pick if built-in device charging is the top priority.","Hartmann offers practical convenience through an integrated USB port, a removable garment sleeve, ample zippered interior pockets, expansion, a TSA lock, and double spinner wheels, but the battery is not included."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_11.txt,baseline_all_current_2026,,current_2026,11,15,11-15,14,July,1,4,2.0,0.5,2,0.8,0.3076923076923077,2,0.8,0,1,3,2.0,0.5,0.375,2,0.8,2,0,comparison_ready_evidence;dimensions;electronics_convenience;expansion;handle;lock_security;packing_organization;tradeoff_or_limitation;wheels_mobility,9,0.47368421052631576,0.119612356960438,0.12149532710280374,0.4868836125627713,-0.2,2,3,312,BR > July > July > Century > Away > Rimowa > Away > BR > Century > July > Rimowa > BR > July,"[July]
July also mentions CaseSafe Tracking, a hidden laundry bag, a Y-Strap compression system, SilentMove wheels, and a 20-height telescopic handle, but the supplied text does not explain the tracking feature in detail or describe separate tracking-device storage. [July]
Hartmann offers practical convenience through an integrated USB port, a removable garment sleeve, ample zippered interior pockets, expansion, a TSA lock, and double spinner wheels, but the battery is not included. [Away] [Briggs & Riley] [Hartmann] [July] [RIMOWA]
My overall convenience recommendation is Briggs & Riley for the broadest set of travel-day extras, while July is the better pick if built-in device charging is the top priority. [Briggs & Riley] [July]","July is the strongest choice for built-in charging convenience because it includes an ejectable USB-C battery designed to charge both a phone and a laptop, and the page says the battery is approved for flying across all major airlines. July also mentions CaseSafe Tracking, a hidden laundry bag, a Y-Strap compression system, SilentMove wheels, and a 20-height telescopic handle, but the supplied text does not explain the tracking feature in detail or describe separate tracking-device storage. My overall convenience recommendation is Briggs & Riley for the broadest set of travel-day extras, while July is the better pick if built-in device charging is the top priority."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_11.txt,baseline_all_current_2026,,current_2026,11,15,11-15,14,Rimowa,1,2,6.0,0.16666666666666666,6,0.0,0.15384615384615385,5,0.2,0,1,1,6.0,0.16666666666666666,0.125,5,0.2,5,0,electronics_convenience;weight,2,0.10526315789473684,0.03223618289604516,0.0,0.2274998681581564,0.0,1,1,312,BR > July > July > Century > Away > Rimowa > Away > BR > Century > July > Rimowa > BR > July,"[RIMOWA]
No provided page mentions a weight indicator. [Away] [Briggs & Riley] [Hartmann] [July] [RIMOWA]
My overall convenience recommendation is Briggs & Riley for the broadest set of travel-day extras, while July is the better pick if built-in device charging is the top priority.","RIMOWA offers TSA-approved locks, a mesh divider, Multiwheel steering, a three-stage telescopic handle, and a small zipped interior pocket, but the supplied text does not mention phone charging, a weight indicator, a bag strap, tracking storage, or quick-access exterior storage."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_11.txt,baseline_all_current_2026,,current_2026,11,15,11-15,15,Away,1,3,1.0,1.0,1,1.0,0.2,1,1.0,1,1,3,1.0,1.0,0.2,1,1.0,1,1,capacity_volume;comparison_ready_evidence;dimensions;expansion;overhead_bin_or_airline_fit;packing_organization;sustainability;tradeoff_or_limitation;warranty_trial_return;weight;wheels_mobility,11,0.5789473684210527,0.09239992097087826,0.0958904109589041,0.5986530195222217,0.2,6,4,409,Away > Away > BR > BR > July > July > Century > Century > Rimowa > Rimowa > Away > BR > July > Century > Rimowa,"[Away]
A shopper should still double-check Away against the exact operating airline because the page says airline compatibility information can change and that travelers should check the airline operating the flight. [Away]
Briggs & Riley also has strong information quality because it provides exterior dimensions including wheels and handles, case dimensions excluding wheels and handles, capacity range, weight, material, detailed interior and exterior features, expansion and compression details, and a lifetime guarantee. [Away] [Briggs & Riley] [July] [Hartmann] [RIMOWA]","Away has very strong information quality because the page provides exact exterior and interior measurements, states that measurements include wheels, lists weight and capacity, gives airline-fit language, explains included features, provides durability testing details, and describes LifetimeCare coverage and returns. A shopper should still double-check Away against the exact operating airline because the page says airline compatibility information can change and that travelers should check the airline operating the flight. Overall, Away, Briggs & Riley, and July provide the clearest information, Hartmann is usable but leaves more fit and charging questions, and RIMOWA leaves the most important pre-purchase questions unanswered."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_11.txt,baseline_all_current_2026,,current_2026,11,15,11-15,15,BR,1,3,3.0,0.3333333333333333,3,0.6,0.2,2,0.8,0,1,3,3.0,0.3333333333333333,0.2,2,0.8,2,0,capacity_volume;cleaning_care;comparison_ready_evidence;dimensions;electronics_convenience;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;warranty_trial_return;weight,10,0.5263157894736842,0.051978037492935794,0.0821917808219178,0.4446541991832783,0.6363636363636364,9,2,409,Away > Away > BR > BR > July > July > Century > Century > Rimowa > Rimowa > Away > BR > July > Century > Rimowa,"[Briggs & Riley]
A shopper should double-check Briggs & Riley’s fit on strict or international airlines because the page frames it as an ultimate domestic carry-on and lists an expanded exterior depth up to 11.5"". [Briggs & Riley]
July has strong information quality because it gives external and internal dimensions, weight, capacity, total linear dimensions, airline-fit language, battery details, material details, cleaning-related lining claims, and warranty and return information. [Away] [Briggs & Riley] [July] [Hartmann] [RIMOWA]","Briggs & Riley also has strong information quality because it provides exterior dimensions including wheels and handles, case dimensions excluding wheels and handles, capacity range, weight, material, detailed interior and exterior features, expansion and compression details, and a lifetime guarantee. A shopper should double-check Briggs & Riley’s fit on strict or international airlines because the page frames it as an ultimate domestic carry-on and lists an expanded exterior depth up to 11.5"". Overall, Away, Briggs & Riley, and July provide the clearest information, Hartmann is usable but leaves more fit and charging questions, and RIMOWA leaves the most important pre-purchase questions unanswered."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_11.txt,baseline_all_current_2026,,current_2026,11,15,11-15,15,Century,1,3,7.0,0.14285714285714285,7,0.0,0.2,4,0.4,0,1,3,7.0,0.14285714285714285,0.2,4,0.4,4,0,capacity_volume;cleaning_care;comparison_ready_evidence;dimensions;electronics_convenience;expansion;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;warranty_trial_return;weight,11,0.5789473684210527,0.10378847444629888,0.12643678160919541,0.4340841143862782,0.16666666666666666,7,5,409,Away > Away > BR > BR > July > July > Century > Century > Rimowa > Rimowa > Away > BR > July > Century > Rimowa,"[Hartmann]
A shopper should double-check Hartmann’s expanded dimensions, charging setup, and airline fit because the page says the battery is not included, gives 1.5"" expansion without a final expanded size, and says carry-on size and weight allowances vary by airline. [Hartmann]
RIMOWA has the weakest information quality in the supplied text because it lists size, material, key features, return terms, and lifetime guarantee, but it does not provide weight, capacity, airline-fit language, cleaning or resistance claims, or detailed warranty scope. [Away] [Briggs & Riley] [July] [Hartmann] [RIMOWA]","Hartmann has moderate information quality because it provides overall, internal, and external dimensions, weight, material, USB-port status, TSA-lock status, expansion status, and warranty length. A shopper should double-check Hartmann’s expanded dimensions, charging setup, and airline fit because the page says the battery is not included, gives 1.5"" expansion without a final expanded size, and says carry-on size and weight allowances vary by airline. Overall, Away, Briggs & Riley, and July provide the clearest information, Hartmann is usable but leaves more fit and charging questions, and RIMOWA leaves the most important pre-purchase questions unanswered."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_11.txt,baseline_all_current_2026,,current_2026,11,15,11-15,15,July,1,3,5.0,0.2,5,0.2,0.2,3,0.6,0,1,3,5.0,0.2,0.2,3,0.6,3,0,comparison_ready_evidence;dimensions;electronics_convenience;expansion;lock_security;sustainability;tradeoff_or_limitation;warranty_trial_return;weight,9,0.47368421052631576,0.10988336235686508,0.1506849315068493,0.4293162543026636,0.0,6,6,409,Away > Away > BR > BR > July > July > Century > Century > Rimowa > Rimowa > Away > BR > July > Century > Rimowa,"[July]
A shopper should double-check July’s battery rules for China-related travel because the page says the power bank does not carry China’s 3C certification, and should also confirm what “CaseSafe Tracking” includes because the supplied text does not explain it. [July]
Hartmann has moderate information quality because it provides overall, internal, and external dimensions, weight, material, USB-port status, TSA-lock status, expansion status, and warranty length. [Away] [Briggs & Riley] [July] [Hartmann] [RIMOWA]","July has strong information quality because it gives external and internal dimensions, weight, capacity, total linear dimensions, airline-fit language, battery details, material details, cleaning-related lining claims, and warranty and return information. A shopper should double-check July’s battery rules for China-related travel because the page says the power bank does not carry China’s 3C certification, and should also confirm what “CaseSafe Tracking” includes because the supplied text does not explain it. Overall, Away, Briggs & Riley, and July provide the clearest information, Hartmann is usable but leaves more fit and charging questions, and RIMOWA leaves the most important pre-purchase questions unanswered."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_11.txt,baseline_all_current_2026,,current_2026,11,15,11-15,15,Rimowa,1,3,9.0,0.1111111111111111,9,0.0,0.2,5,0.2,0,1,3,9.0,0.1111111111111111,0.2,5,0.2,5,0,capacity_volume;comparison_ready_evidence;electronics_convenience;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return;weight,7,0.3684210526315789,0.04841211434413562,0.03076923076923077,0.3602042402327498,0.2857142857142857,9,5,409,Away > Away > BR > BR > July > July > Century > Century > Rimowa > Rimowa > Away > BR > July > Century > Rimowa,"[RIMOWA]
A shopper should double-check RIMOWA’s actual weight, capacity, airline compatibility, and warranty terms before purchase because those details are not sufficiently answered in the provided product-page text. [RIMOWA]
Overall, Away, Briggs & Riley, and July provide the clearest information, Hartmann is usable but leaves more fit and charging questions, and RIMOWA leaves the most important pre-purchase questions unanswered. [Away] [Briggs & Riley] [July] [Hartmann] [RIMOWA]","RIMOWA has the weakest information quality in the supplied text because it lists size, material, key features, return terms, and lifetime guarantee, but it does not provide weight, capacity, airline-fit language, cleaning or resistance claims, or detailed warranty scope. A shopper should double-check RIMOWA’s actual weight, capacity, airline compatibility, and warranty terms before purchase because those details are not sufficiently answered in the provided product-page text. Overall, Away, Briggs & Riley, and July provide the clearest information, Hartmann is usable but leaves more fit and charging questions, and RIMOWA leaves the most important pre-purchase questions unanswered."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,16,Away,1,1,2.0,0.5,2,0.8,0.2,2,0.8,0,1,2,2.0,0.5,0.2,2,0.8,2,0,material_shell;tradeoff_or_limitation,2,0.10526315789473684,0.02918034308993165,0.12,0.22822203353026704,0.42857142857142855,5,2,286,July > Away > BR > Century > Rimowa,"[Away]

Briggs & Riley should be treated with caution for this checklist because it meets several requirements but not the hard-shell requirement in the supplied text.","The products that clearly meet the strict checklist are July Carry On and Away The Carry-On. Away is marketed as The Carry-On, has a lightweight durable hard shell made from 100% polycarbonate, premium 360 smooth-gliding wheels, a TSA-approved combination lock, and 41 L of capacity."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,16,BR,1,1,3.0,0.3333333333333333,3,0.6,0.2,3,0.6,0,1,2,5.0,0.2,0.2,3,0.6,3,0,overhead_bin_or_airline_fit;tradeoff_or_limitation,2,0.10526315789473684,0.029041128848046327,0.17647058823529413,0.20333144558385075,0.0,3,3,286,July > Away > BR > Century > Rimowa,"[Briggs & Riley]

Hartmann Century Deluxe Carry-On should also be treated with caution, but for a different reason.","Briggs & Riley should be treated with caution for this checklist because it meets several requirements but not the hard-shell requirement in the supplied text. It is marketed as an Essential 22"" Carry-On Spinner, has spinner wheels, includes a TSA-approved lock, has a Travel Sentry-approved lock description, and lists 37-48 L of capacity, but its material is premium ultra-durable ballistic nylon rather than a hard shell."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline_curr\baseline_16.txt,baseline_all_current_2026,,current_2026,16,20,16-20,16,Century,1,1,4.0,0.25,4,0.4,0.2,4,0.4,0,1,2,7.0,0.14285714285714285,0.2,4,0.4,4,0,tradeoff_or_limitation,1,0.05263157894736842,0.018411509135501023,0.0,0.1475419509499072,-1.0,0,3,286,July > Away > BR > Century > Rimowa,"[Hartmann]

RIMOWA Essential Lite Cabin should be treated with caution because the supplied product-page text does not give enough checklist proof.","Hartmann Century Deluxe Carry-On should also be treated with caution, but for a different reason."
