comparison,mode,source_file_geo,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_geo,question_id,product,cited_geo,ref_count_geo,first_citation_index,first_citation_score_geo,recommendation_rank_proxy_geo,rank_score_proxy_geo,top1_cited_flag_geo,feature_categories,feature_count_geo,feature_coverage_geo,tfidf_product_answer_similarity_geo,bigram_overlap_product_answer_geo,pais_product_answer_influence_score_geo,answer_word_count,citation_sequence,cited_answer_sentences,cited_current,ref_count_current,first_citation_score_current,recommendation_rank_proxy_current,rank_score_proxy_current,top1_cited_flag_current,feature_count_current,feature_coverage_current,tfidf_product_answer_similarity_current,bigram_overlap_product_answer_current,pais_product_answer_influence_score_current,source_file_current,prompt_set_label_current,current_baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_citation_rate,delta_mean_ref_count,rank_improvement_geo_minus_current,delta_top1_cited_share,delta_pais
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_11.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,11,15,11-15,13,INUSA,1,1,8.0,0.125,5,0.2,0,comparison_ready_evidence;durability_protection;material_shell;sustainability,4,0.21052631578947367,0.013224337420755865,0.04878048780487805,0.16040053714611097,300,Monos > Monos > Travelpro > Travelpro > Delsey > Delsey > BEIS > INUSA > Monos > Travelpro > Delsey,"[INUSA]
For a shopper who wants both sustainability and durability, Monos is the best-supported choice, Travelpro is a solid second for recycled lining plus durability details, and Delsey is worth considering only after double-checking what recycled materials are actually used.",1.0,1.0,0.14285714285714285,5.0,0.2,0.0,0.0,0.0,0.029946464500998745,0.0,0.11789405480496165,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,0.0,-0.01785714285714285,0.0,0.0,0.0,4.0,0.21052631578947367,-0.016722127080242878,0.04878048780487805,0.042506482341149315,0.0,0.0,0.0,0.0,0.042506482341149315
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_11.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,11,15,11-15,14,INUSA,1,1,5.0,0.2,5,0.2,0,,0,0.0,0.018186873430786354,0.0,0.12697070801949062,257,Travelpro > BEIS > Delsey > Monos > INUSA > Travelpro > BEIS,"[INUSA]
If the priority is the broadest set of travel-day extras, choose Travelpro; if avoiding overweight checked-bag fees and carrying a personal item on top are bigger priorities, BEIS may be more convenient.",1.0,1.0,0.2,5.0,0.2,0.0,0.0,0.0,0.029946464500998745,0.0,0.12932262623353308,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011759591070212391,0.0,-0.002351918214042459,0.0,0.0,0.0,0.0,-0.002351918214042459
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_11.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,11,15,11-15,15,INUSA,1,3,7.0,0.14285714285714285,5,0.2,0,capacity_volume;cleaning_care;dimensions;electronics_convenience;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return;wheels_mobility,8,0.42105263157894735,0.056648142964996574,0.023529411764705882,0.3776409952449232,330,Monos > Travelpro > BEIS > BEIS > Delsey > Delsey > INUSA > INUSA > Monos > Travelpro > BEIS > Delsey > INUSA,"[INUSA]
INUSA leaves important questions unanswered because the provided text says the dimensions do not include wheels and requires adding 2"" to height, but it does not give capacity, warranty or return terms, specific airline-fit testing, or detailed cleaning instructions. [INUSA]
Before purchase, shoppers should double-check exact airline size limits for their routes, whether expanded dimensions still qualify as carry-on, power-bank requirements for USB models, warranty registration or coverage terms, and total exterior dimensions including wheels and handles. [Monos] [Travelpro] [BEIS] [Delsey] [INUSA]",1.0,2.0,0.14285714285714285,4.0,0.4,0.0,8.0,0.42105263157894735,0.04895149930750697,0.037037037037037035,0.29479447697094163,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,1.0,0.0,1.0,-0.2,0.0,0.0,0.0,0.0076966436574896074,-0.013507625272331153,0.0828465182739816,0.0,1.0,-1.0,0.0,0.0828465182739816
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_16.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,16,20,16-20,16,INUSA,1,2,5.0,0.2,5,0.2,0,dimensions;expansion;overhead_bin_or_airline_fit;tradeoff_or_limitation;wheels_mobility,5,0.2631578947368421,0.09188698391390981,0.17647058823529413,0.30414623063211116,362,Monos > Travelpro > BEIS > Delsey > INUSA > INUSA > Travelpro > BEIS > Delsey,"[INUSA] Strict airline-sizer shoppers should also be cautious with INUSA because its listed luggage dimensions do not include the wheels, and the page says to add 2 inches to the height to determine the overall height. [INUSA] Travelpro is otherwise a strong checklist match, but shoppers who plan to use the expansion should note the page’s caveat that the fully expanded carry-on may not meet airline restrictions.",1.0,2.0,0.125,5.0,0.2,0.0,5.0,0.2631578947368421,0.07459286973385029,0.125,0.2779668195608051,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.017294114180059522,0.05147058823529413,0.026179411071306058,0.0,0.0,0.0,0.0,0.026179411071306058
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_16.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,16,20,16-20,17,INUSA,1,1,7.0,0.14285714285714285,5,0.2,0,,0,0.0,0.05359295159064163,0.0,0.12262335222289023,253,BEIS > BEIS > BEIS > Delsey > Monos > Travelpro > INUSA,[INUSA],1.0,2.0,0.25,2.0,0.8,0.0,6.0,0.3157894736842105,0.02593800139381286,0.0,0.28501216168227134,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,-1.0,-0.10714285714285715,3.0,-0.6000000000000001,0.0,-6.0,-0.3157894736842105,0.027654950196828773,0.0,-0.1623888094593811,0.0,-1.0,-3.0,0.0,-0.1623888094593811
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_16.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,16,20,16-20,18,INUSA,1,2,6.0,0.16666666666666666,5,0.2,0,capacity_volume;comparison_ready_evidence;dimensions;durability_protection;lock_security;price_value;tradeoff_or_limitation;wheels_mobility,8,0.42105263157894735,0.03090448217204491,0.03389830508474576,0.2954761685129103,390,Monos > Monos > BEIS > Delsey > Travelpro > INUSA > INUSA > Delsey > BEIS,"[INUSA] The caution for budget shoppers is that INUSA does not list capacity, so it is less complete for shoppers trying to compare liters of packing space. [INUSA] Style-focused travelers should consider Delsey first because the page emphasizes elegance, blush-pink styling, soft-touch handles, dual-density wheels, a peach-skin-touch interior, corner protection, and SECURITECH zip protection.",1.0,1.0,0.16666666666666666,5.0,0.2,0.0,0.0,0.0,0.029946464500998745,0.0,0.12265595956686642,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.42105263157894735,0.0009580176710461651,0.03389830508474576,0.17282020894604389,0.0,1.0,0.0,0.0,0.17282020894604389
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_16.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,16,20,16-20,19,INUSA,1,2,15.0,0.06666666666666667,5,0.2,0,comparison_ready_evidence;dimensions;overhead_bin_or_airline_fit;wheels_mobility,4,0.21052631578947367,0.07306644164315883,0.24242424242424243,0.27308218785016286,346,Monos > BEIS > Travelpro > Delsey > Monos > BEIS > BEIS > Travelpro > Travelpro > Delsey > Travelpro > Delsey > Monos > Travelpro > INUSA > INUSA,[INUSA] It may also be less reassuring for strict airline-fit comparison because its dimensions exclude wheels and the page says to add 2 inches to the height to determine the overall height. [INUSA],1.0,1.0,0.125,5.0,0.2,0.0,0.0,0.0,0.029946464500998745,0.0,0.11432262623353309,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,1.0,-0.058333333333333334,0.0,0.0,0.0,4.0,0.21052631578947367,0.04311997714216008,0.24242424242424243,0.15875956161662977,0.0,1.0,0.0,0.0,0.15875956161662977
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_16.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,16,20,16-20,20,INUSA,1,2,9.0,0.1111111111111111,5,0.2,0,dimensions;wheels_mobility,2,0.10526315789473684,0.08122532748112898,0.1935483870967742,0.2552188440285782,417,Travelpro > Travelpro > Monos > Monos > BEIS > BEIS > Delsey > Delsey > INUSA > INUSA,[INUSA] INUSA does provide one important measurement caveat by saying the listed dimensions do not include wheels and that shoppers should add 2 inches to the height to determine overall height. [INUSA],1.0,2.0,0.14285714285714285,5.0,0.2,0.0,3.0,0.15789473684210525,0.012010653783257916,0.0,0.22921917336316788,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,-0.031746031746031744,0.0,0.0,0.0,-1.0,-0.05263157894736842,0.06921467369787107,0.1935483870967742,0.025999670665410313,0.0,0.0,0.0,0.0,0.025999670665410313
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_6.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,6,10,6-10,6,INUSA,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,151,Delsey > Delsey > Delsey,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_6.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,6,10,6-10,7,INUSA,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,213,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > Travelpro,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_6.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,6,10,6-10,8,INUSA,1,3,1.0,1.0,1,1.0,1,capacity_volume;cleaning_care;dimensions;durability_protection;electronics_convenience;expansion;lock_security;material_shell;packing_organization;price_value;sustainability;tradeoff_or_limitation;warranty_trial_return;weight,14,0.7368421052631579,0.06520735963906281,0.1523809523809524,0.633267035837587,165,INUSA > INUSA > INUSA > Travelpro > Monos > BEIS,"[INUSA] It is listed at 5.9 lbs. [INUSA] For basic organization, it includes a full 210D polyester interior lining and tie-down straps to help secure belongings. [INUSA] What you may give up versus the higher-priced options is more advanced organization, premium materials, and specialty features: the INUSA page does not mention the Travelpro’s 100% polycarbonate shell, aluminum corner guards, USB A/C ports, water-resistant pocket, tracking-device sleeve, or 2-inch expansion; the Monos compression pad, antimicrobial lining, laundry bag, shoe bags, or limited lifetime warranty; or the BÉIS 49-61 L expandable capacity, weight indicator, many separate pouches, and compression system.",1.0,3.0,1.0,1.0,1.0,1.0,12.0,0.631578947368421,0.12972979608402943,0.17197452229299362,0.6280579270344392,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473684,-0.06452243644496662,-0.019593569912041225,0.005209108803147844,0.0,0.0,0.0,0.0,0.005209108803147844
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_6.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,6,10,6-10,9,INUSA,1,2,4.0,0.25,4,0.4,0,cleaning_care;comparison_ready_evidence;dimensions;durability_protection;lock_security;material_shell;tradeoff_or_limitation,7,0.3684210526315789,0.05146471521017822,0.05405405405405406,0.30875192834312626,219,Travelpro > Delsey > Monos > INUSA > Travelpro > Delsey > Monos > INUSA > BEIS,"[Travelpro] [Delsey] [Monos] [INUSA] Travelpro stands out for rough-handling protection because it combines an ultra-strong 100% polycarbonate shell that resists cracking under pressure, polished aluminum corner armor for high-collision zones, a built-in TSA lock, and a textured finish that helps reduce visible scuffs or scratching. [INUSA] BÉIS includes a durable hard-shell exterior, TSA lock, stain resistance, and a polycarbonate body, but the provided page gives fewer protection-specific details than Travelpro, DELSEY, Monos, or INUSA.",1.0,1.0,0.25,4.0,0.4,0.0,8.0,0.42105263157894735,0.039937784933104986,0.0,0.2255314166357438,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,0.011526930277073237,0.05405405405405406,0.08322051170738246,0.0,1.0,0.0,0.0,0.08322051170738246
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_6.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,6,10,6-10,10,INUSA,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,167,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > Travelpro,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_1.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,1,5,1-5,1,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,140,Delsey > Travelpro > BEIS,,1.0,2.0,1.0,1.0,1.0,1.0,5.0,0.2631578947368421,0.10913694353677017,0.3150684931506849,0.48838590829399187,baseline_curr/baseline_1_curr.txt,1-5,True,-1.0,-2.0,-1.0,5.0,-1.0,-1.0,-5.0,-0.2631578947368421,-0.10913694353677017,-0.3150684931506849,-0.48838590829399187,-1.0,-2.0,-5.0,-1.0,-0.48838590829399187
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_1.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,1,5,1-5,2,Monos,1,1,3.0,0.3333333333333333,3,0.6,0,,0,0.0,0.07669635423995338,0.0,0.16533927084799066,118,Travelpro > Delsey > Monos,[Monos],1.0,1.0,0.3333333333333333,2.0,0.8,0.0,2.0,0.10526315789473684,0.051944170064201024,0.11428571428571428,0.1985843227346447,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,0.0,0.0,1.0,-0.20000000000000007,0.0,-2.0,-0.10526315789473684,0.02475218417575236,-0.11428571428571428,-0.03324505188665405,0.0,0.0,-1.0,0.0,-0.03324505188665405
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_1.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,1,5,1-5,3,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,135,Travelpro > Travelpro > Delsey > BEIS > INUSA,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_1.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,1,5,1-5,4,Monos,1,1,4.0,0.25,3,0.6,0,,0,0.0,0.07669635423995338,0.0,0.148672604181324,140,BEIS > BEIS > Travelpro > Monos,[Monos],1.0,1.0,0.25,3.0,0.6,0.0,0.0,0.0,0.03954311294163617,0.0,0.14124195592166056,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037153241298317215,0.0,0.0074306482596634416,0.0,0.0,0.0,0.0,0.0074306482596634416
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_1.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,1,5,1-5,5,Monos,1,1,1.0,1.0,1,1.0,1,,0,0.0,0.018710514703469516,0.0,0.2870754362740272,256,Monos > Travelpro > Travelpro > BEIS > Delsey > INUSA,"[Monos]
Travelpro gives very strong confidence for U.S.",1.0,3.0,1.0,1.0,1.0,1.0,5.0,0.2631578947368421,0.18281705311857224,0.47674418604651164,0.6107066174780597,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,-2.0,0.0,0.0,0.0,0.0,-5.0,-0.2631578947368421,-0.16410653841510273,-0.47674418604651164,-0.32363118120403245,0.0,-2.0,0.0,0.0,-0.32363118120403245
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_11.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,11,15,11-15,11,Monos,1,1,1.0,1.0,1,1.0,1,overhead_bin_or_airline_fit,1,0.05263157894736842,0.051082245410057715,0.058823529411764705,0.31289962761658324,340,Monos > Travelpro > Travelpro > INUSA > BEIS > Delsey > Travelpro,[Monos] Travelpro says the bag was sizer-bin tested to fit overhead bins on most major U.S.,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.21052631578947367,0.06812647234877328,0.1206896551724138,0.3571673392368448,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-0.15789473684210525,-0.017044226938715566,-0.06186612576064909,-0.04426771162026155,0.0,0.0,0.0,0.0,-0.04426771162026155
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_11.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,11,15,11-15,12,Monos,1,1,5.0,0.2,5,0.2,0,,0,0.0,0.07669635423995338,0.0,0.13867260418132402,189,Travelpro > INUSA > BEIS > Delsey > Monos,[Monos],1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.2631578947368421,0.05996848375892778,0.041666666666666664,0.3542086090324873,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,0.0,-0.8,4.0,-0.8,-1.0,-5.0,-0.2631578947368421,0.016727870481025607,-0.041666666666666664,-0.21553600485116328,0.0,0.0,-4.0,-1.0,-0.21553600485116328
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_11.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,11,15,11-15,13,Monos,1,1,3.0,0.3333333333333333,3,0.6,0,sustainability;tradeoff_or_limitation;warranty_trial_return,3,0.15789473684210525,0.035585194518984065,0.09090909090909091,0.2023323499085815,199,Travelpro > Delsey > Monos > BEIS > INUSA,"[Monos] BEIS also provides weak sustainability-related evidence because it lists vegan leather trim and a limited lifetime luggage warranty, but the provided text does not make a sustainability claim or identify recycled content.",1.0,2.0,1.0,1.0,1.0,1.0,5.0,0.2631578947368421,0.12081179869003059,0.2826086956521739,0.4858519096998673,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,-1.0,-0.6666666666666667,2.0,-0.4,-1.0,-2.0,-0.10526315789473684,-0.08522660417104652,-0.19169960474308298,-0.2835195597912858,0.0,-1.0,-2.0,-1.0,-0.2835195597912858
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_11.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,11,15,11-15,14,Monos,1,1,5.0,0.2,4,0.4,0,dimensions;electronics_convenience;handle;lock_security;packing_organization;tradeoff_or_limitation;weight;wheels_mobility,8,0.42105263157894735,0.06837840068526457,0.043478260869565216,0.2277412789166105,295,Travelpro > Travelpro > BEIS > Delsey > Monos > INUSA,"[Monos] INUSA covers basics such as TSA-approved locks, 360-degree wheels, dual interior organization, a telescopic handle, oversized zippers, and top and side GEL handles, but it does not mention phone charging, a weight indicator, a bag strap, quick-access exterior storage, or tracking-device storage.",1.0,1.0,0.3333333333333333,3.0,0.6,0.0,5.0,0.2631578947368421,0.052006248339911965,0.05714285714285714,0.22160425718677937,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,0.0,-0.1333333333333333,1.0,-0.19999999999999996,0.0,3.0,0.15789473684210525,0.01637215234535261,-0.013664596273291925,0.0061370217298311325,0.0,0.0,-1.0,0.0,0.0061370217298311325
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_11.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,11,15,11-15,15,Monos,1,2,5.0,0.2,5,0.2,0,comparison_ready_evidence;material_shell;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;weight,6,0.3157894736842105,0.031818712043950086,0.0,0.27618830381229875,385,Travelpro > BEIS > INUSA > Delsey > Monos > BEIS > Delsey > INUSA > Travelpro > Monos > Delsey > Travelpro > Delsey,"[Monos]

Before purchase, a shopper should double-check the exact airline size and weight rules for the flights they take, especially for BEIS, Delsey, INUSA, and expanded Travelpro, because the pages use “most airlines” or “most U.S. [Monos] For sustainability, shoppers should double-check which Delsey components are recycled and what percentage is recycled, because the provided text says made with recycled materials but does not provide details.",1.0,2.0,1.0,1.0,1.0,1.0,10.0,0.5263157894736842,0.07314967878738056,0.01282051282051282,0.48848283724195657,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,0.0,-0.8,4.0,-0.8,-1.0,-4.0,-0.21052631578947367,-0.041330966743430474,-0.01282051282051282,-0.21229453342965782,0.0,0.0,-4.0,-1.0,-0.21229453342965782
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_16.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,16,20,16-20,16,Monos,1,1,5.0,0.2,5,0.2,0,,0,0.0,0.07669635423995338,0.0,0.13867260418132402,246,BEIS > Travelpro > INUSA > Delsey > Monos,[Monos],1.0,1.0,1.0,1.0,1.0,1.0,7.0,0.3684210526315789,0.06667179829123328,0.125,0.38910190351789575,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,-0.8,4.0,-0.8,-1.0,-7.0,-0.3684210526315789,0.010024555948720107,-0.125,-0.25042929933657176,0.0,0.0,-4.0,-1.0,-0.25042929933657176
