comparison,mode,source_file_geo,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_geo,question_id,product,cited_geo,ref_count_geo,first_citation_index,first_citation_score_geo,citation_position_proxy_geo,citation_position_score_geo,citation_share_of_voice_geo,recommendation_rank_proxy_geo,rank_score_proxy_geo,top1_cited_flag_geo,brand_mentioned_geo,brand_mention_count_geo,first_mention_index,first_mention_score_geo,mention_share_of_voice_geo,mention_position_proxy_geo,mention_position_score_geo,average_mention_position_proxy_geo,top1_mentioned_flag,feature_categories,feature_count_geo,feature_coverage_geo,tfidf_product_answer_similarity_geo,bigram_overlap_product_answer_geo,pais_product_answer_influence_score_geo,brand_context_sentiment_score_geo,brand_context_positive_hits_geo,brand_context_negative_hits_geo,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_baseline,ref_count_baseline,first_citation_score_baseline,recommendation_rank_proxy_baseline,rank_score_proxy_baseline,top1_cited_flag_baseline,feature_count_baseline,feature_coverage_baseline,tfidf_product_answer_similarity_baseline,bigram_overlap_product_answer_baseline,pais_product_answer_influence_score_baseline,brand_mentioned_baseline,brand_mention_count_baseline,mention_share_of_voice_baseline,citation_share_of_voice_baseline,first_mention_score_baseline,mention_position_proxy_baseline,mention_position_score_baseline,average_mention_position_proxy_baseline,citation_position_proxy_baseline,citation_position_score_baseline,brand_context_sentiment_score_baseline,brand_context_positive_hits_baseline,brand_context_negative_hits_baseline,source_file_baseline,prompt_set_label_baseline,baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_geo_minus_baseline,delta_top1_cited_share,delta_pais
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_6.txt,one_product_geo_rewrite,BR,geo_rewrite_2023_2024,6,10,6-10,10,BR,1,2,1.0,1.0,1,1.0,0.5,1,1.0,1,1,3,1.0,1.0,0.42857142857142855,1,1.0,1,1,dimensions;electronics_convenience;handle;overhead_bin_or_airline_fit;packing_organization;wheels_mobility,6,0.3157894736842105,0.07943761380523222,0.041666666666666664,0.4519620841645552,-0.42857142857142855,2,5,186,BR > BR > July > Century,"[Briggs & Riley] The product-page texts do not mention a dedicated wet-item pocket or tracking-device storage for Briggs & Riley, so there is not enough information to say it covers those needs directly. [Briggs & Riley] July is the best alternative if onboard charging is the top priority because it includes an ejectable USB-C battery approved for flying, a hidden laundry bag, Y-Strap compression, a 20-height telescopic handle, and SilentMove 360° spinner wheels.","For business or tech-heavy travel, Briggs & Riley seems the most practical all-around choice because it provides quick-access exterior storage, a PowerPocket for a battery pack and cell phone, a large front pocket for extra items, two mesh-lid zip pockets, a garment folder for suits or dresses, premium cinch-down garment panels, a flat packing surface from the Outsider handle, and 360º shock-absorbing spinner wheels. The product-page texts do not mention a dedicated wet-item pocket or tracking-device storage for Briggs & Riley, so there is not enough information to say it covers those needs directly.",1.0,3.0,1.0,1.0,1.0,1.0,9.0,0.47368421052631576,0.09630296627026116,0.14102564102564102,0.5851512815131616,1.0,3.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,4.0,2.0,baseline_6.txt,6-10,True,0.0,-1.0,0.0,0.0,0.0,0.0,-3.0,-0.15789473684210525,-0.016865352465028946,-0.09935897435897437,-0.13318919734860646,0.0,0.0,-0.07142857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7619047619047619,-2.0,3.0,0.0,-1.0,0.0,0.0,-0.13318919734860646
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,1,5,1-5,1,Century,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,131,Away > Away > July,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,1,5,1-5,2,Century,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,113,BR > July,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,1,5,1-5,3,Century,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,122,Rimowa > Rimowa > July,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,1,5,1-5,4,Century,1,1,3.0,0.3333333333333333,3,0.6,0.3333333333333333,3,0.6,0,1,1,5.0,0.2,0.14285714285714285,3,0.6,3,0,,0,0.0,0.1256431906267426,0.0,0.1751286381253485,0.0,0,0,119,BR > Away > Century,[Hartmann],"Hartmann also has a removable garment sleeve, ample zippered pockets, and nylon tie-down straps, but the page gives fewer organization details than Briggs & Riley or Away.",0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,1.0,1.0,0.3333333333333333,-3.0,0.6,0.0,0.0,0.0,0.1256431906267426,0.0,0.1751286381253485,1.0,1.0,0.14285714285714285,0.3333333333333333,0.2,-3.0,0.6,-3.0,-3.0,0.6,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.1751286381253485
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,1,5,1-5,5,Century,1,1,4.0,0.25,4,0.4,0.2,4,0.4,0,1,1,4.0,0.25,0.2,4,0.4,4,0,lock_security;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return,4,0.21052631578947367,0.026628918805183747,0.0,0.18076438025226482,-0.3333333333333333,3,6,267,July > Away > BR > Century > Rimowa,"[Hartmann] RIMOWA has TSA-approved locks, a lifetime guarantee, and 30-day returns, but the page does not state airline-fit approval beyond cabin sizing, so the provided information is less complete for travel-limitation confidence.","Hartmann provides a TSA lock, 45"" linear dimension, 1.5"" expansion, and a limited 10-year global warranty, but its page warns that carry-on allowances vary by airline and overstuffed bags may not be accepted, so its page itself flags a travel limitation.",1.0,1.0,0.25,4.0,0.4,0.0,5.0,0.2631578947368421,0.025305166291464575,0.058823529411764705,0.19984947495075936,1.0,1.0,0.125,0.2,0.14285714285714285,4.0,0.4,4.0,4.0,0.4,-0.2,2.0,3.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,0.0013237525137191723,-0.058823529411764705,-0.019085094698494537,0.0,0.0,0.07500000000000001,0.0,0.10714285714285715,0.0,0.0,0.0,0.0,0.0,-0.1333333333333333,1.0,3.0,0.0,0.0,0.0,0.0,-0.019085094698494537
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_11.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,11,15,11-15,11,Century,1,1,3.0,0.3333333333333333,3,0.6,0.2,3,0.6,0,1,1,5.0,0.2,0.14285714285714285,3,0.6,3,0,,0,0.0,0.030651375660668164,0.0,0.15613027513213362,-1.0,0,1,270,Away > July > Century > BR > Rimowa,[Hartmann] Briggs & Riley may be safest for domestic U.S.,"Hartmann is a reasonable-looking option by listed dimensions, because it is 22"" x 14"" x 9"" with a 45"" linear dimension, but the page warns that carry-on size and weight allowances vary by airline and that an overstuffed bag may not be accepted.",1.0,1.0,0.25,4.0,0.4,0.0,3.0,0.15789473684210525,0.03756188207291796,0.0,0.172424657116338,1.0,1.0,0.14285714285714285,0.2,0.16666666666666666,4.0,0.4,4.0,4.0,0.4,-0.5,1.0,3.0,baseline_11.txt,11-15,True,0.0,0.0,0.08333333333333331,-1.0,0.19999999999999996,0.0,-3.0,-0.15789473684210525,-0.006910506412249797,0.0,-0.01629438198420438,0.0,0.0,0.0,0.0,0.033333333333333354,-1.0,0.19999999999999996,-1.0,-1.0,0.19999999999999996,-0.5,-1.0,-2.0,0.0,0.0,1.0,0.0,-0.01629438198420438
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_11.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,11,15,11-15,12,Century,1,1,5.0,0.2,5,0.2,0.16666666666666666,4,0.4,0,1,1,5.0,0.2,0.16666666666666666,4,0.4,4,0,cleaning_care;durability_protection;material_shell;tradeoff_or_limitation;warranty_trial_return,5,0.2631578947368421,0.026182988331365547,0.04,0.18720150994697488,-0.3333333333333333,1,2,190,July > July > BR > Away > Century > Rimowa,"[Hartmann] RIMOWA lists an outside polycarbonate shell and a lifetime guarantee, but the provided text does not mention stain, scuff, scratch, water, or wipe-clean performance.","Hartmann mentions a durable 100% polycarbonate exterior with metallic film, but it does not specifically claim stain resistance, scuff resistance, scratch resistance, water resistance, or wipe-clean materials.",1.0,1.0,0.2,4.0,0.4,0.0,4.0,0.21052631578947367,0.02319527770865884,0.0,0.17007765203295985,1.0,1.0,0.16666666666666666,0.16666666666666666,0.2,4.0,0.4,4.0,5.0,0.2,0.0,2.0,2.0,baseline_11.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,0.0029877106227067067,0.04,0.017123857914015023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.017123857914015023
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_11.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,11,15,11-15,13,Century,1,1,7.0,0.14285714285714285,7,0.0,0.14285714285714285,5,0.2,0,1,1,6.0,0.16666666666666666,0.16666666666666666,5,0.2,5,0,,0,0.0,0.1256431906267426,0.0,0.1370334000301104,0.0,2,2,172,Away > Away > Away > BR > July > Rimowa > Century,[Hartmann],"Hartmann lists a limited 10-year global warranty and durable polycarbonate material, but the provided page does not include concrete sustainability-related information.",1.0,1.0,0.16666666666666666,5.0,0.2,0.0,2.0,0.10526315789473684,0.02544506358228135,0.0,0.1428083109620703,1.0,1.0,0.14285714285714285,0.14285714285714285,0.16666666666666666,5.0,0.2,5.0,6.0,0.0,0.2,3.0,2.0,baseline_11.txt,11-15,True,0.0,0.0,-0.023809523809523808,0.0,0.0,0.0,-2.0,-0.10526315789473684,0.10019812704446124,0.0,-0.005774910931959892,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2,-1.0,0.0,0.0,0.0,0.0,0.0,-0.005774910931959892
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_11.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,11,15,11-15,14,Century,1,1,3.0,0.3333333333333333,3,0.6,0.2,3,0.6,0,1,1,5.0,0.2,0.1,4,0.4,4,0,dimensions;handle;lock_security;overhead_bin_or_airline_fit;packing_organization;wheels_mobility,6,0.3157894736842105,0.06846649792887106,0.03125,0.2315386943226163,0.0,2,2,242,BR > July > Century > Away > Rimowa,"[Hartmann] Away offers useful basics such as an underside grab handle, smooth-gliding 360° wheels, a compression pad, multiple interior pockets, a laundry bag, a luggage tag, and a TSA-approved combination lock.","Hartmann also supports charging, but less completely, because it has an integrated USB port while noting that the battery is not included.",1.0,1.0,0.3333333333333333,3.0,0.6,0.0,7.0,0.3684210526315789,0.08690716723082428,0.02631578947368421,0.24501301239353326,1.0,1.0,0.09090909090909091,0.14285714285714285,0.25,4.0,0.4,4.0,3.0,0.6,0.0,2.0,2.0,baseline_11.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,-0.01844066930195322,0.004934210526315791,-0.013474318070916952,0.0,0.0,0.009090909090909094,0.05714285714285716,-0.04999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013474318070916952
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_11.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,11,15,11-15,15,Century,1,1,4.0,0.25,4,0.4,0.2,4,0.4,0,1,1,7.0,0.14285714285714285,0.125,4,0.4,4,0,capacity_volume;cleaning_care;comparison_ready_evidence;dimensions;durability_protection;electronics_convenience;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;warranty_trial_return;weight,11,0.5789473684210527,0.026907703820930513,0.0,0.25450434778173,0.0,3,3,312,BR > July > Away > Century > Rimowa,"[Hartmann] RIMOWA has the thinnest information for this shopping comparison because it provides dimensions, weight, volume, materials, core features, return window, and lifetime guarantee, but the provided text does not include airline-fit claims, cleaning guidance, stain or scratch resistance, sustainability details, charging, quick-access exterior storage, or detailed durability claims beyond materials and the guarantee.","Hartmann has moderate information quality because it gives dimensions, weight, material, expansion, USB-port status, TSA-lock status, warranty length, and a useful warning that airline allowances vary, but it does not provide much detail on cleaning, sustainability, scratch or scuff resistance, or the charging setup beyond saying the battery is not included.",1.0,2.0,0.16666666666666666,4.0,0.4,0.0,10.0,0.5263157894736842,0.043353095257678005,0.0,0.3139337769462724,1.0,2.0,0.18181818181818182,0.16666666666666666,0.2,4.0,0.4,4.0,6.0,0.0,0.38461538461538464,9.0,4.0,baseline_11.txt,11-15,True,0.0,-1.0,0.08333333333333334,0.0,0.0,0.0,1.0,0.052631578947368474,-0.016445391436747493,0.0,-0.05942942916454241,0.0,-1.0,-0.05681818181818182,0.033333333333333354,-0.05714285714285716,0.0,0.0,0.0,-2.0,0.4,-0.38461538461538464,-6.0,-1.0,0.0,-1.0,0.0,0.0,-0.05942942916454241
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_16.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,16,20,16-20,16,Century,1,2,5.0,0.2,5,0.2,0.25,4,0.4,0,1,3,11.0,0.09090909090909091,0.2,4,0.4,4,0,capacity_volume;dimensions;expansion;lock_security;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight;wheels_mobility,8,0.42105263157894735,0.09998353189566936,0.07017543859649122,0.32140021515106365,0.42857142857142855,5,2,265,July > Away > Rimowa > Rimowa > Century > Century > BR > BR,"[Hartmann] I would be cautious about counting Hartmann as a clear 37 L+ match because the product page gives dimensions and weight but does not state capacity in liters or gallons. [Hartmann]

Briggs & Riley Baseline Essential 22"" Carry-On Expandable Spinner clearly satisfies carry-on marketing, spinner wheels, a TSA-approved Travel Sentry lock, and 37-48 L capacity.","Hartmann Century Deluxe Carry-On is also close, because it is described as a hardside carry-on with a 100% polycarbonate exterior, double spinner wheels, and a recessed TSA lock. I would be cautious about counting Hartmann as a clear 37 L+ match because the product page gives dimensions and weight but does not state capacity in liters or gallons.",1.0,2.0,0.2,4.0,0.4,0.0,9.0,0.47368421052631576,0.11368570371756137,0.12941176470588237,0.3435524142213245,1.0,2.0,0.2,0.2857142857142857,0.125,4.0,0.4,4.0,5.0,0.2,0.0,6.0,6.0,baseline_16.txt,16-20,True,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,-0.013702171821892012,-0.05923632610939114,-0.022152199070260836,0.0,1.0,0.0,-0.0357142857142857,-0.03409090909090909,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,-1.0,-4.0,0.0,0.0,0.0,0.0,-0.022152199070260836
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_16.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,16,20,16-20,17,Century,1,1,6.0,0.16666666666666666,6,0.0,0.16666666666666666,5,0.2,0,1,1,11.0,0.09090909090909091,0.09090909090909091,5,0.2,5,0,,0,0.0,0.1256431906267426,0.0,0.1417953047920152,0.0,1,1,234,Rimowa > Rimowa > July > Away > BR > Century,[Hartmann],Hartmann cannot be ranked confidently for this question because the page provides weight and dimensions but does not provide stated capacity in liters or gallons.,1.0,1.0,0.2,5.0,0.2,0.0,4.0,0.21052631578947367,0.021638167421813247,0.0,0.16976622997559074,1.0,1.0,0.08333333333333333,0.125,0.1111111111111111,5.0,0.2,5.0,5.0,0.2,0.7142857142857143,6.0,1.0,baseline_16.txt,16-20,True,0.0,0.0,-0.033333333333333354,0.0,0.0,0.0,-4.0,-0.21052631578947367,0.10400502320492934,0.0,-0.02797092518357555,0.0,0.0,0.007575757575757583,0.04166666666666666,-0.020202020202020193,0.0,0.0,0.0,1.0,-0.2,-0.7142857142857143,-5.0,0.0,0.0,0.0,0.0,0.0,-0.02797092518357555
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_16.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,16,20,16-20,18,Century,1,3,5.0,0.2,5,0.2,0.23076923076923078,4,0.4,0,1,4,7.0,0.14285714285714285,0.21052631578947367,4,0.4,4,0,comparison_ready_evidence;durability_protection;handle;material_shell;overhead_bin_or_airline_fit;price_value;tradeoff_or_limitation;warranty_trial_return;wheels_mobility,9,0.47368421052631576,0.11163249462292965,0.14423076923076922,0.4286979564144645,0.5,3,1,431,Away > BR > July > Away > Century > Rimowa > BR > BR > Rimowa > July > Century > Century > Rimowa,"[Hartmann] [RIMOWA] [Briggs & Riley]

For frequent flyers, Briggs & Riley is a strong match because the page emphasizes durable construction, self-repairing YKK zippers, shock-absorbing 360° spinner wheels, impact-resistant corner guards, and a lifetime repair guarantee with no proof of purchase needed. [Hartmann]

For style-focused travelers, Hartmann is the clearest match because the page emphasizes a distinctive hardside carry-on, timeless style, metallic film, signature Hartmann print, sophisticated colors, and an iconic leather-wrapped top carry handle. [Hartmann] RIMOWA may appeal to premium-minimalist shoppers because the page presents a Black Gloss Cabin suitcase with a high-end Multiwheel system and a $700 price, but the page is more spec-focused than style-focused.","Hartmann is listed at $370, while RIMOWA is listed at $700 and Briggs & Riley is listed at $699, so those pages support Away as the lower-priced option among the provided prices. Hartmann can also work for tech-focused travelers who already have a battery, because it has an integrated USB port, but the page says the battery is not included. For style-focused travelers, Hartmann is the clearest match because the page emphasizes a distinctive hardside carry-on, timeless style, metallic film, signature Hartmann print, sophisticated colors, and an iconic leather-wrapped top carry handle.",1.0,2.0,0.3333333333333333,2.0,0.8,0.0,12.0,0.631578947368421,0.0928417818303984,0.04807692307692308,0.38542901763463566,1.0,3.0,0.17647058823529413,0.18181818181818182,0.3333333333333333,2.0,0.8,2.0,3.0,0.6,0.42857142857142855,5.0,2.0,baseline_16.txt,16-20,True,0.0,1.0,-0.1333333333333333,2.0,-0.4,0.0,-3.0,-0.15789473684210525,0.01879071279253125,0.09615384615384615,0.04326893877982885,0.0,1.0,0.03405572755417954,0.04895104895104896,-0.19047619047619047,2.0,-0.4,2.0,2.0,-0.39999999999999997,0.07142857142857145,-2.0,-1.0,0.0,1.0,-2.0,0.0,0.04326893877982885
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_16.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,16,20,16-20,19,Century,1,2,1.0,1.0,1,1.0,0.18181818181818182,1,1.0,1,1,1,1.0,1.0,0.14285714285714285,1,1.0,1,1,electronics_convenience;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight,4,0.21052631578947367,0.08286462658683542,0.06451612903225806,0.4350222744967673,0.0,4,4,335,Century > Century > July > Rimowa > July > Rimowa > Rimowa > Away > Away > BR > BR,"[Hartmann] I would also be cautious for shoppers who expect built-in charging out of the box, because the page says the USB port is included but the battery is not included. [Hartmann]

I would not recommend July to shoppers who want the lightest possible carry-on among these options, because the selected Original version is listed at 7.4 lbs while RIMOWA is listed at 4.9 lbs.","I would not recommend Hartmann to shoppers who need a clearly stated capacity before buying, because its page gives dimensions and weight but does not state capacity in liters or gallons.",1.0,2.0,0.5,2.0,0.8,0.0,6.0,0.3157894736842105,0.05868619989573249,0.13131313131313133,0.361258771079625,1.0,2.0,0.2857142857142857,0.3333333333333333,0.5,2.0,0.8,2.0,2.0,0.8,-0.3,7.0,13.0,baseline_16.txt,16-20,True,0.0,0.0,0.5,-1.0,0.19999999999999996,1.0,-2.0,-0.10526315789473684,0.024178426691102935,-0.06679700228087326,0.07376350341714227,0.0,-1.0,-0.14285714285714285,-0.1515151515151515,0.5,-1.0,0.19999999999999996,-1.0,-1.0,0.19999999999999996,0.3,-3.0,-9.0,0.0,0.0,1.0,1.0,0.07376350341714227
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,century_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\century_16.txt,one_product_geo_rewrite,Century,geo_rewrite_2023_2024,16,20,16-20,20,Century,1,2,9.0,0.1111111111111111,9,0.0,0.2,5,0.2,0,1,2,11.0,0.09090909090909091,0.16666666666666666,5,0.2,5,0,capacity_volume;comparison_ready_evidence;electronics_convenience;overhead_bin_or_airline_fit;tradeoff_or_limitation,5,0.2631578947368421,0.10312888082820826,0.15555555555555556,0.28547957733523227,-0.5714285714285714,3,11,411,Away > Away > BR > BR > July > July > Rimowa > Rimowa > Century > Century,"[Hartmann] Hartmann is harder to compare against the others because it does not state capacity in liters or gallons, gives a carry-on caution that allowances vary by airline and overstuffed bags may not be accepted, and notes that the USB battery is not included. [Hartmann]","Hartmann gives helpful basics such as price, rating, hard-shell polycarbonate material, dimensions, weight, TSA lock, USB port, expansion, spinner wheels, interior garment sleeve, pockets, and a limited 10-year global warranty. Hartmann is harder to compare against the others because it does not state capacity in liters or gallons, gives a carry-on caution that allowances vary by airline and overstuffed bags may not be accepted, and notes that the USB battery is not included.",1.0,2.0,0.09090909090909091,5.0,0.2,0.0,3.0,0.15789473684210525,0.09655780111273564,0.18518518518518517,0.2635167702172308,1.0,2.0,0.14285714285714285,0.16666666666666666,0.07692307692307693,5.0,0.2,5.0,11.0,0.0,0.14285714285714285,4.0,3.0,baseline_16.txt,16-20,True,0.0,0.0,0.020202020202020193,0.0,0.0,0.0,2.0,0.10526315789473684,0.006571079715472619,-0.029629629629629617,0.02196280711800147,0.0,0.0,0.023809523809523808,0.033333333333333354,0.013986013986013984,0.0,0.0,0.0,-2.0,0.0,-0.7142857142857142,-1.0,8.0,0.0,0.0,0.0,0.0,0.02196280711800147
