comparison,mode,source_file,source_path,run_type,focal_current_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,citation_position_proxy,citation_position_score,citation_share_of_voice,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,brand_mentioned,brand_mention_count,first_mention_index,first_mention_score,mention_share_of_voice,mention_position_proxy,mention_position_score,average_mention_position_proxy,top1_mentioned_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,brand_context_sentiment_score,brand_context_positive_hits,brand_context_negative_hits,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences
01_2023_2024_original_vs_2026_current,baseline,baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_16.txt,baseline_all_original,,original_2023_2024,16,20,16-20,17,July,1,2,2.0,0.5,2,0.8,0.25,2,0.8,0,1,5,3.0,0.3333333333333333,0.4166666666666667,2,0.8,2,0,capacity_volume;dimensions;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;price_value;weight;wheels_mobility,9,0.47368421052631576,0.09092796424704978,0.06666666666666667,0.3895891016213398,1.0,6,0,254,Rimowa > July > Away > BR > Century > Rimowa > July > Away,"[July]
Away is close behind as a balanced option because it offers 39.8 L at 7.5 lbs with a hard polycarbonate shell, TSA-approved combination lock, premium 360-degree wheels, interior compression, three mesh pockets, one hanging pocket, and a laundry bag. [RIMOWA] [July] [Away]","July is the strongest feature-rich runner-up because it offers 42 L at 7.4 lbs and includes an integrated TSA lock, SilentMove 360-degree spinner wheels, a hidden laundry bag, the July Y-Strap compression system, an ejectable USB-C battery, and a lifetime warranty on manufacturing faults. Recommendation: choose RIMOWA for the purest packing-space-per-pound result, choose July if you want more tech and compression features with still-strong capacity per pound, and choose Away if you want a practical, well-organized default with clear specs."
01_2023_2024_original_vs_2026_current,baseline,baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_16.txt,baseline_all_original,,original_2023_2024,16,20,16-20,17,Rimowa,1,2,1.0,1.0,1,1.0,0.25,1,1.0,1,1,3,1.0,1.0,0.25,1,1.0,1,1,capacity_volume;electronics_convenience;lock_security;packing_organization;warranty_trial_return;weight;wheels_mobility,7,0.3684210526315789,0.03950331403367517,0.0,0.4482515399997175,0.75,7,1,254,Rimowa > July > Away > BR > Century > Rimowa > July > Away,"[RIMOWA]
July is the strongest feature-rich runner-up because it offers 42 L at 7.4 lbs and includes an integrated TSA lock, SilentMove 360-degree spinner wheels, a hidden laundry bag, the July Y-Strap compression system, an ejectable USB-C battery, and a lifetime warranty on manufacturing faults. [RIMOWA] [July] [Away]","The best stated capacity-to-weight tradeoff is RIMOWA, because its 10.1-gallon volume is about 38 L while its weight is only 4.9 lbs, and it still includes TSA-approved locks, the Multiwheel system, a mesh divider, and a small zipped interior pocket. Recommendation: choose RIMOWA for the purest packing-space-per-pound result, choose July if you want more tech and compression features with still-strong capacity per pound, and choose Away if you want a practical, well-organized default with clear specs."
01_2023_2024_original_vs_2026_current,baseline,baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_16.txt,baseline_all_original,,original_2023_2024,16,20,16-20,18,Away,1,2,1.0,1.0,1,1.0,0.18181818181818182,1,1.0,1,1,2,1.0,1.0,0.11764705882352941,1,1.0,1,1,capacity_volume;cleaning_care;durability_protection;expansion;handle;overhead_bin_or_airline_fit;packing_organization;price_value;tradeoff_or_limitation;warranty_trial_return;wheels_mobility,11,0.5789473684210527,0.043044776289138234,0.02702702702702703,0.49511914966275894,0.42857142857142855,5,2,377,Away > Away > Century > BR > Rimowa > July > BR > Century > July > July > Rimowa,"[Away]
Away is also the best match for budget/value shoppers among the pages that list prices, because its $275 price is lower than Hartmann at $370, Briggs & Riley at $699, and RIMOWA at $700; the July page provided here does not state a price. [Away] [Hartmann] [Briggs & Riley] [RIMOWA] [July]
Briggs & Riley is best for frequent domestic flyers, garment-care shoppers, and people who value repair support, because the page calls it the “ultimate domestic carry-on,” gives it 37-48 L CX expansion and compression, a built-in garment folder, Outsider handle flat-packing design, 360-degree spinner wheels, self-repairing YKK zippers, and a no-receipt, no-questions lifetime repair guarantee.","The safest default choice for a first serious carry-on is Away because it combines carry-on sizing, a hard polycarbonate shell, 39.8 L capacity, 7.5 lb weight, TSA-approved and Travel Sentry lock language, 360-degree wheels, compression, pockets, laundry bag, a 4.7 rating from 4,917 reviews, free shipping, free returns, a 100-day return/exchange policy for unused items, and warranty coverage for functional luggage elements. Away is also the best match for budget/value shoppers among the pages that list prices, because its $275 price is lower than Hartmann at $370, Briggs & Riley at $699, and RIMOWA at $700; the July page provided here does not state a price."
01_2023_2024_original_vs_2026_current,baseline,baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_16.txt,baseline_all_original,,original_2023_2024,16,20,16-20,18,BR,1,2,4.0,0.25,4,0.4,0.18181818181818182,3,0.6,0,1,4,4.0,0.25,0.23529411764705882,3,0.6,3,0,capacity_volume;cleaning_care;durability_protection;electronics_convenience;expansion;handle;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;price_value;warranty_trial_return;wheels_mobility,13,0.6842105263157895,0.15267780160623123,0.1651376146788991,0.4088149744529057,0.6,4,1,377,Away > Away > Century > BR > Rimowa > July > BR > Century > July > July > Rimowa,"[Away] [Hartmann] [Briggs & Riley] [RIMOWA] [July]
Briggs & Riley is best for frequent domestic flyers, garment-care shoppers, and people who value repair support, because the page calls it the “ultimate domestic carry-on,” gives it 37-48 L CX expansion and compression, a built-in garment folder, Outsider handle flat-packing design, 360-degree spinner wheels, self-repairing YKK zippers, and a no-receipt, no-questions lifetime repair guarantee. [Briggs & Riley]
Hartmann is best for style-focused shoppers who also want some modern convenience, because the page emphasizes a distinctive hardside carry-on, metallic film, signature Hartmann print, sophisticated colors, a leather-wrapped top handle, a garment sleeve, zippered pockets, a recessed TSA lock, and a USB port.","Away is also the best match for budget/value shoppers among the pages that list prices, because its $275 price is lower than Hartmann at $370, Briggs & Riley at $699, and RIMOWA at $700; the July page provided here does not state a price. Briggs & Riley is best for frequent domestic flyers, garment-care shoppers, and people who value repair support, because the page calls it the “ultimate domestic carry-on,” gives it 37-48 L CX expansion and compression, a built-in garment folder, Outsider handle flat-packing design, 360-degree spinner wheels, self-repairing YKK zippers, and a no-receipt, no-questions lifetime repair guarantee."
01_2023_2024_original_vs_2026_current,baseline,baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_16.txt,baseline_all_original,,original_2023_2024,16,20,16-20,18,Century,1,2,3.0,0.3333333333333333,3,0.6,0.18181818181818182,2,0.8,0,1,3,3.0,0.3333333333333333,0.17647058823529413,2,0.8,2,0,capacity_volume;cleaning_care;durability_protection;electronics_convenience;expansion;handle;lock_security;overhead_bin_or_airline_fit;packing_organization;price_value;warranty_trial_return;wheels_mobility,12,0.631578947368421,0.0928417818303984,0.04807692307692308,0.38542901763463566,0.42857142857142855,5,2,377,Away > Away > Century > BR > Rimowa > July > BR > Century > July > July > Rimowa,"[Away] [Hartmann] [Briggs & Riley] [RIMOWA] [July]
Briggs & Riley is best for frequent domestic flyers, garment-care shoppers, and people who value repair support, because the page calls it the “ultimate domestic carry-on,” gives it 37-48 L CX expansion and compression, a built-in garment folder, Outsider handle flat-packing design, 360-degree spinner wheels, self-repairing YKK zippers, and a no-receipt, no-questions lifetime repair guarantee. [Hartmann]
July is best for tech-heavy travelers and overpackers who still want a carry-on, because the page lists 42 L capacity, an ejectable USB-C battery, integrated TSA lock, SilentMove 360-degree spinner wheels, a hidden laundry bag, and a Y-Strap compression system.","Away is also the best match for budget/value shoppers among the pages that list prices, because its $275 price is lower than Hartmann at $370, Briggs & Riley at $699, and RIMOWA at $700; the July page provided here does not state a price. Hartmann is best for style-focused shoppers who also want some modern convenience, because the page emphasizes a distinctive hardside carry-on, metallic film, signature Hartmann print, sophisticated colors, a leather-wrapped top handle, a garment sleeve, zippered pockets, a recessed TSA lock, and a USB port."
01_2023_2024_original_vs_2026_current,baseline,baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_16.txt,baseline_all_original,,original_2023_2024,16,20,16-20,18,July,1,3,6.0,0.16666666666666666,6,0.0,0.2727272727272727,5,0.2,0,1,5,6.0,0.16666666666666666,0.29411764705882354,5,0.2,5,0,capacity_volume;cleaning_care;dimensions;durability_protection;electronics_convenience;expansion;handle;lock_security;overhead_bin_or_airline_fit;packing_organization;price_value;warranty_trial_return;weight;wheels_mobility,14,0.7368421052631579,0.1345078725064235,0.16233766233766234,0.481953978237899,0.7333333333333333,13,2,377,Away > Away > Century > BR > Rimowa > July > BR > Century > July > July > Rimowa,"[Away] [Hartmann] [Briggs & Riley] [RIMOWA] [July]
Briggs & Riley is best for frequent domestic flyers, garment-care shoppers, and people who value repair support, because the page calls it the “ultimate domestic carry-on,” gives it 37-48 L CX expansion and compression, a built-in garment folder, Outsider handle flat-packing design, 360-degree spinner wheels, self-repairing YKK zippers, and a no-receipt, no-questions lifetime repair guarantee. [July]
July is also a strong fit for international-minded carry-on shoppers because the page says the total linear dimensions are approved to fit as carry-on for all Australian and International standards and says the ejectable battery is approved for flying across all major airlines. [July]
RIMOWA is best for premium lightweight minimalists and frequent flyers who want low weight with core travel features, because it weighs 4.9 lbs and includes TSA-approved locks, the Multiwheel system, a T-Bar telescopic handle, a mesh divider, a zipped pocket, and a lifetime guarantee.","Away is also the best match for budget/value shoppers among the pages that list prices, because its $275 price is lower than Hartmann at $370, Briggs & Riley at $699, and RIMOWA at $700; the July page provided here does not state a price. July is best for tech-heavy travelers and overpackers who still want a carry-on, because the page lists 42 L capacity, an ejectable USB-C battery, integrated TSA lock, SilentMove 360-degree spinner wheels, a hidden laundry bag, and a Y-Strap compression system. July is also a strong fit for international-minded carry-on shoppers because the page says the total linear dimensions are approved to fit as carry-on for all Australian and International standards and says the ejectable battery is approved for flying across all major airlines."
01_2023_2024_original_vs_2026_current,baseline,baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_16.txt,baseline_all_original,,original_2023_2024,16,20,16-20,18,Rimowa,1,2,5.0,0.2,5,0.2,0.18181818181818182,4,0.4,0,1,3,5.0,0.2,0.17647058823529413,4,0.4,4,0,capacity_volume;cleaning_care;durability_protection;expansion;handle;overhead_bin_or_airline_fit;packing_organization;price_value;warranty_trial_return;wheels_mobility,10,0.5263157894736842,0.03407697654065655,0.0,0.3187452198695348,0.6666666666666666,5,1,377,Away > Away > Century > BR > Rimowa > July > BR > Century > July > July > Rimowa,"[Away] [Hartmann] [Briggs & Riley] [RIMOWA] [July]
Briggs & Riley is best for frequent domestic flyers, garment-care shoppers, and people who value repair support, because the page calls it the “ultimate domestic carry-on,” gives it 37-48 L CX expansion and compression, a built-in garment folder, Outsider handle flat-packing design, 360-degree spinner wheels, self-repairing YKK zippers, and a no-receipt, no-questions lifetime repair guarantee. [RIMOWA]","Away is also the best match for budget/value shoppers among the pages that list prices, because its $275 price is lower than Hartmann at $370, Briggs & Riley at $699, and RIMOWA at $700; the July page provided here does not state a price. RIMOWA is best for premium lightweight minimalists and frequent flyers who want low weight with core travel features, because it weighs 4.9 lbs and includes TSA-approved locks, the Multiwheel system, a T-Bar telescopic handle, a mesh divider, a zipped pocket, and a lifetime guarantee."
01_2023_2024_original_vs_2026_current,baseline,baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_16.txt,baseline_all_original,,original_2023_2024,16,20,16-20,19,Away,1,1,6.0,0.16666666666666666,6,0.0,0.16666666666666666,5,0.2,0,1,2,6.0,0.16666666666666666,0.2857142857142857,5,0.2,5,0,,0,0.0,0.05134042208591267,0.0,0.12693475108384922,0.0,3,3,234,BR > Century > Century > July > Rimowa > Away,[Away],"I would not recommend Away for heavy overpackers who want maximum capacity or expansion, because the page calls it Away’s smallest suitcase, frames it as perfect for a quick trip, lists 5-7 outfits and 39.8 L capacity, and does not state that it expands."
01_2023_2024_original_vs_2026_current,baseline,baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_16.txt,baseline_all_original,,original_2023_2024,16,20,16-20,19,BR,1,1,1.0,1.0,1,1.0,0.16666666666666666,1,1.0,1,1,1,1.0,1.0,0.14285714285714285,1,1.0,1,1,capacity_volume;dimensions;electronics_convenience;tradeoff_or_limitation;weight,5,0.2631578947368421,0.028214681682587388,0.05405405405405406,0.3497159567253273,0.0,4,4,234,BR > Century > Century > July > Rimowa > Away,"[Briggs & Riley]
I would not recommend Hartmann for shoppers who need capacity certainty before buying, because the page gives dimensions and weight but does not state capacity, and it also says the USB port does not include a battery.","I would not recommend Briggs & Riley for shoppers who require a hard-shell suitcase or the lightest carry-on, because the page lists ballistic nylon fabric as the material and a 10 lb weight."
01_2023_2024_original_vs_2026_current,baseline,baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_16.txt,baseline_all_original,,original_2023_2024,16,20,16-20,19,Century,1,2,2.0,0.5,2,0.8,0.3333333333333333,2,0.8,0,1,2,2.0,0.5,0.2857142857142857,2,0.8,2,0,dimensions;electronics_convenience;expansion;packing_organization;price_value;tradeoff_or_limitation,6,0.3157894736842105,0.05868619989573249,0.13131313131313133,0.361258771079625,-0.3,7,13,234,BR > Century > Century > July > Rimowa > Away,"[Hartmann]
I would not recommend Hartmann for aggressive overpackers without extra caution because the page warns that if the bag is overstuffed, it may not be accepted by airlines. [Hartmann]
I would not recommend July for shoppers who do not want luggage with a battery or who need a product that is clearly available immediately, because the selected Original version includes an ejectable battery and the page labels it “LIMITED EDITION” and “PREORDER.” [July]
I would not recommend RIMOWA for budget shoppers or shoppers who want lots of detailed internal organization, because the page lists a $700 price and describes organization mainly as a mesh divider and a small zipped interior pocket.","I would not recommend Hartmann for shoppers who need capacity certainty before buying, because the page gives dimensions and weight but does not state capacity, and it also says the USB port does not include a battery. I would not recommend Hartmann for aggressive overpackers without extra caution because the page warns that if the bag is overstuffed, it may not be accepted by airlines."
01_2023_2024_original_vs_2026_current,baseline,baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_16.txt,baseline_all_original,,original_2023_2024,16,20,16-20,19,July,1,1,4.0,0.25,4,0.4,0.16666666666666666,3,0.6,0,1,1,4.0,0.25,0.14285714285714285,3,0.6,3,0,dimensions;electronics_convenience;packing_organization;price_value,4,0.21052631578947367,0.0568081304535077,0.07894736842105263,0.1986423278450875,-0.3333333333333333,4,8,234,BR > Century > Century > July > Rimowa > Away,"[Hartmann]
I would not recommend July for shoppers who do not want luggage with a battery or who need a product that is clearly available immediately, because the selected Original version includes an ejectable battery and the page labels it “LIMITED EDITION” and “PREORDER.” [July]
I would not recommend RIMOWA for budget shoppers or shoppers who want lots of detailed internal organization, because the page lists a $700 price and describes organization mainly as a mesh divider and a small zipped interior pocket.","I would not recommend July for shoppers who do not want luggage with a battery or who need a product that is clearly available immediately, because the selected Original version includes an ejectable battery and the page labels it “LIMITED EDITION” and “PREORDER.”  
I would not recommend RIMOWA for budget shoppers or shoppers who want lots of detailed internal organization, because the page lists a $700 price and describes organization mainly as a mesh divider and a small zipped interior pocket."
01_2023_2024_original_vs_2026_current,baseline,baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_16.txt,baseline_all_original,,original_2023_2024,16,20,16-20,19,Rimowa,1,1,5.0,0.2,5,0.2,0.16666666666666666,4,0.4,0,1,1,5.0,0.2,0.14285714285714285,4,0.4,4,0,capacity_volume;expansion;tradeoff_or_limitation;trip_length,4,0.21052631578947367,0.023449011324053085,0.0,0.1701283987560387,-0.16666666666666666,5,7,234,BR > Century > Century > July > Rimowa > Away,"[RIMOWA]
I would not recommend Away for heavy overpackers who want maximum capacity or expansion, because the page calls it Away’s smallest suitcase, frames it as perfect for a quick trip, lists 5-7 outfits and 39.8 L capacity, and does not state that it expands.","I would not recommend July for shoppers who do not want luggage with a battery or who need a product that is clearly available immediately, because the selected Original version includes an ejectable battery and the page labels it “LIMITED EDITION” and “PREORDER.”  
I would not recommend RIMOWA for budget shoppers or shoppers who want lots of detailed internal organization, because the page lists a $700 price and describes organization mainly as a mesh divider and a small zipped interior pocket."
01_2023_2024_original_vs_2026_current,baseline,baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_16.txt,baseline_all_original,,original_2023_2024,16,20,16-20,20,Away,1,2,1.0,1.0,1,1.0,0.16666666666666666,1,1.0,1,1,3,1.0,1.0,0.21428571428571427,1,1.0,1,1,capacity_volume;comparison_ready_evidence;dimensions;electronics_convenience;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;price_value;sustainability;tradeoff_or_limitation;warranty_trial_return;weight;wheels_mobility,14,0.7368421052631579,0.10038943039191774,0.045454545454545456,0.5409311556158637,0.3333333333333333,8,4,332,Away > July > July > BR > BR > Rimowa > Rimowa > Away > July > BR > Century > Century,"[Away]
July is also very easy to compare because it gives capacity, weight, external and internal dimensions, carry-on approval language, shell material, lock, wheel system, compression, laundry bag, battery details, warranty, and return language. [RIMOWA] [Away] [July] [Briggs & Riley]
Hartmann is the hardest page to compare because it gives price, rating, material, dimensions, weight, TSA lock, USB port, expandability, wheels, warranty, and an airline overstuffing caveat, but it does not state capacity.","Away provides the clearest page overall because it gives price, rating count, shipping and return language, carry-on fit language, dimensions including wheels, weight, capacity, shell material, lock type, wheel type, interior organization, laundry bag, warranty scope, and caveats for unused and personalized returns. The July page is slightly harder to compare than Away because it presents both Original and Essential differences near the top, marks the selected item as limited edition and preorder, and mixes Australia and US shipping language. RIMOWA is a little less complete for comparison shoppers because the volume is stated in gallons rather than liters and the organization section is much simpler than the more detailed pages from Away, July, and Briggs & Riley."
01_2023_2024_original_vs_2026_current,baseline,baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_16.txt,baseline_all_original,,original_2023_2024,16,20,16-20,20,BR,1,3,4.0,0.25,4,0.4,0.25,3,0.6,0,1,3,5.0,0.2,0.21428571428571427,3,0.6,3,0,capacity_volume;comparison_ready_evidence;dimensions;electronics_convenience;handle;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;price_value;sustainability;tradeoff_or_limitation;warranty_trial_return;weight;wheels_mobility,15,0.7894736842105263,0.08207993930822838,0.06930693069306931,0.4847067643077113,-0.09090909090909091,5,6,332,Away > July > July > BR > BR > Rimowa > Rimowa > Away > July > BR > Century > Century,"[Briggs & Riley]
Briggs & Riley is less direct for hard-shell comparison because the page is feature-rich but the material is ballistic nylon fabric, so a shopper comparing hardside carry-ons must notice that limitation. [Briggs & Riley]
RIMOWA is clear on core specs and premium signals because it gives size, weight, volume, materials, TSA-approved locks, Multiwheel system, telescopic handle, divider, zipped pocket, shipping, return window, and lifetime guarantee. [RIMOWA] [Away] [July] [Briggs & Riley]
Hartmann is the hardest page to compare because it gives price, rating, material, dimensions, weight, TSA lock, USB port, expandability, wheels, warranty, and an airline overstuffing caveat, but it does not state capacity.","Briggs & Riley is extremely detailed on features, specs, travel use, and trust signals because it provides dimensions, capacity, weight, lock details, spinner wheels, expansion and compression, garment-care features, pockets, handle design, self-repairing zippers, and a broad lifetime repair guarantee. Briggs & Riley is less direct for hard-shell comparison because the page is feature-rich but the material is ballistic nylon fabric, so a shopper comparing hardside carry-ons must notice that limitation. RIMOWA is a little less complete for comparison shoppers because the volume is stated in gallons rather than liters and the organization section is much simpler than the more detailed pages from Away, July, and Briggs & Riley."
01_2023_2024_original_vs_2026_current,baseline,baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_16.txt,baseline_all_original,,original_2023_2024,16,20,16-20,20,Century,1,2,11.0,0.09090909090909091,11,0.0,0.16666666666666666,5,0.2,0,1,2,13.0,0.07692307692307693,0.14285714285714285,5,0.2,5,0,comparison_ready_evidence;overhead_bin_or_airline_fit;tradeoff_or_limitation,3,0.15789473684210525,0.09655780111273564,0.18518518518518517,0.2635167702172308,0.14285714285714285,4,3,332,Away > July > July > BR > BR > Rimowa > Rimowa > Away > July > BR > Century > Century,"[Hartmann]
Hartmann’s page does provide useful buyer caveats, especially that carry-on allowances vary by airline and overstuffing may cause the bag not to be accepted. [Hartmann]","Hartmann is the hardest page to compare because it gives price, rating, material, dimensions, weight, TSA lock, USB port, expandability, wheels, warranty, and an airline overstuffing caveat, but it does not state capacity. Hartmann’s page does provide useful buyer caveats, especially that carry-on allowances vary by airline and overstuffing may cause the bag not to be accepted."
01_2023_2024_original_vs_2026_current,baseline,baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_16.txt,baseline_all_original,,original_2023_2024,16,20,16-20,20,July,1,3,2.0,0.5,2,0.8,0.25,2,0.8,0,1,3,2.0,0.5,0.21428571428571427,2,0.8,2,0,capacity_volume;cleaning_care;comparison_ready_evidence;dimensions;durability_protection;electronics_convenience;expansion;handle;lock_security;overhead_bin_or_airline_fit;packing_organization;price_value;sustainability;tradeoff_or_limitation;warranty_trial_return;weight;wheels_mobility,17,0.8947368421052632,0.10974163073312788,0.026785714285714284,0.5549135517105354,0.0,6,6,332,Away > July > July > BR > BR > Rimowa > Rimowa > Away > July > BR > Century > Century,"[July]
The July page is slightly harder to compare than Away because it presents both Original and Essential differences near the top, marks the selected item as limited edition and preorder, and mixes Australia and US shipping language. [July]
Briggs & Riley is extremely detailed on features, specs, travel use, and trust signals because it provides dimensions, capacity, weight, lock details, spinner wheels, expansion and compression, garment-care features, pockets, handle design, self-repairing zippers, and a broad lifetime repair guarantee. [RIMOWA] [Away] [July] [Briggs & Riley]
Hartmann is the hardest page to compare because it gives price, rating, material, dimensions, weight, TSA lock, USB port, expandability, wheels, warranty, and an airline overstuffing caveat, but it does not state capacity.","July is also very easy to compare because it gives capacity, weight, external and internal dimensions, carry-on approval language, shell material, lock, wheel system, compression, laundry bag, battery details, warranty, and return language. The July page is slightly harder to compare than Away because it presents both Original and Essential differences near the top, marks the selected item as limited edition and preorder, and mixes Australia and US shipping language. RIMOWA is a little less complete for comparison shoppers because the volume is stated in gallons rather than liters and the organization section is much simpler than the more detailed pages from Away, July, and Briggs & Riley."
01_2023_2024_original_vs_2026_current,baseline,baseline_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_16.txt,baseline_all_original,,original_2023_2024,16,20,16-20,20,Rimowa,1,2,6.0,0.16666666666666666,6,0.0,0.16666666666666666,4,0.4,0,1,3,7.0,0.14285714285714285,0.21428571428571427,4,0.4,4,0,capacity_volume;comparison_ready_evidence;dimensions;electronics_convenience;lock_security;overhead_bin_or_airline_fit;packing_organization;price_value;sustainability;tradeoff_or_limitation;warranty_trial_return;weight;wheels_mobility,13,0.6842105263157895,0.04212482811431676,0.0,0.34526707088602127,0.14285714285714285,4,3,332,Away > July > July > BR > BR > Rimowa > Rimowa > Away > July > BR > Century > Century,"[RIMOWA]
RIMOWA is a little less complete for comparison shoppers because the volume is stated in gallons rather than liters and the organization section is much simpler than the more detailed pages from Away, July, and Briggs & Riley. [RIMOWA] [Away] [July] [Briggs & Riley]
Hartmann is the hardest page to compare because it gives price, rating, material, dimensions, weight, TSA lock, USB port, expandability, wheels, warranty, and an airline overstuffing caveat, but it does not state capacity.","RIMOWA is clear on core specs and premium signals because it gives size, weight, volume, materials, TSA-approved locks, Multiwheel system, telescopic handle, divider, zipped pocket, shipping, return window, and lifetime guarantee. RIMOWA is a little less complete for comparison shoppers because the volume is stated in gallons rather than liters and the organization section is much simpler than the more detailed pages from Away, July, and Briggs & Riley."
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,6,Away,1,1,3.0,0.3333333333333333,3,0.6,0.25,2,0.8,0,1,1,3.0,0.3333333333333333,0.25,2,0.8,2,0,,0,0.0,0.023074255325121296,0.0,0.15461485106502426,0.3333333333333333,2,1,136,Century > Century > Away > Century,[Away] [Hartmann],"If you want the page that most directly states a 3-5 day trip fit, Away’s The Carry-On is explicitly listed for 3-5 days and 5-7 outfits, but it does not provide the extra expandable room that Hartmann does."
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,6,BR,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,136,Century > Century > Away > Century,,
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,6,Century,1,3,1.0,1.0,1,1.0,0.75,1,1.0,1,1,3,1.0,1.0,0.75,1,1.0,1,1,capacity_volume;dimensions;expansion;overhead_bin_or_airline_fit;tradeoff_or_limitation;trip_length;weight,7,0.3684210526315789,0.12803950364221925,0.20238095238095238,0.5796492541119025,0.3333333333333333,6,3,136,Century > Century > Away > Century,"[Hartmann] Its dimensions are 22 x 14 x 9 inches with a 45-inch linear dimension, and the page warns that carry-on size and weight allowances vary by airline and that if the bag is overstuffed, it may not be accepted. [Hartmann] If you want the page that most directly states a 3-5 day trip fit, Away’s The Carry-On is explicitly listed for 3-5 days and 5-7 outfits, but it does not provide the extra expandable room that Hartmann does. [Away] [Hartmann]","I would recommend the Hartmann Century Deluxe Carry-On for a stylish overpacker who wants a little extra room, because it is described as a distinctive hardside carry-on in sophisticated colors and it has 1.5 inches of expansion while still being marketed as a carry-on. If you want the page that most directly states a 3-5 day trip fit, Away’s The Carry-On is explicitly listed for 3-5 days and 5-7 outfits, but it does not provide the extra expandable room that Hartmann does."
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,6,July,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,136,Century > Century > Away > Century,,
01_2023_2024_original_vs_2026_current,baseline,baseline_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\baseline\baseline_6.txt,baseline_all_original,,original_2023_2024,6,10,6-10,6,Rimowa,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,136,Century > Century > Away > Century,,
