comparison,mode,source_file,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,citation_position_proxy,citation_position_score,citation_share_of_voice,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,brand_mentioned,brand_mention_count,first_mention_index,first_mention_score,mention_share_of_voice,mention_position_proxy,mention_position_score,average_mention_position_proxy,top1_mentioned_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,brand_context_sentiment_score,brand_context_positive_hits,brand_context_negative_hits,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_16.txt,one_product_geo_rewrite,INUSA,original_2023_2024,16,20,16-20,20,Monos,1,3,7.0,0.14285714285714285,7,0.0,0.23076923076923078,5,0.2,0,1,3,7.0,0.14285714285714285,0.23076923076923078,5,0.2,5,0,capacity_volume;comparison_ready_evidence;dimensions;price_value;tradeoff_or_limitation;weight;wheels_mobility,7,0.3684210526315789,0.026216782153800786,0.012195121951219513,0.3593282638211875,0.17647058823529413,10,7,374,Travelpro > Delsey > BEIS > BEIS > INUSA > INUSA > Monos > Monos > Travelpro > Delsey > BEIS > INUSA > Monos,"[Monos]
Monos is harder to compare from the provided text because it does not include the concrete specs needed for side-by-side shopping, such as weight, volume, dimensions, and explicit spinner-wheel language. [Monos]
Overall, the easiest pages to compare before buying are Travelpro and Delsey, BEIS is highly informative but has a unit-confusion caveat, INUSA is useful for budget/basic specs but missing capacity, and Monos feels the least spec-complete despite strong trust and design language. [Travelpro] [Delsey] [BEIS] [INUSA] [Monos]","Monos has strong trust and brand-positioning signals, including a 4.9 out of 5 rating based on 1,355 reviews, limited lifetime warranty, 100-day trial, free shipping, premium materials, TSA-approved lock, polycarbonate shell, and interior organization language. Monos is harder to compare from the provided text because it does not include the concrete specs needed for side-by-side shopping, such as weight, volume, dimensions, and explicit spinner-wheel language. Overall, the easiest pages to compare before buying are Travelpro and Delsey, BEIS is highly informative but has a unit-confusion caveat, INUSA is useful for budget/basic specs but missing capacity, and Monos feels the least spec-complete despite strong trust and design language."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_16.txt,one_product_geo_rewrite,INUSA,original_2023_2024,16,20,16-20,20,BEIS,1,3,3.0,0.3333333333333333,3,0.6,0.23076923076923078,3,0.6,0,1,3,3.0,0.3333333333333333,0.23076923076923078,3,0.6,3,0,capacity_volume;cleaning_care;comparison_ready_evidence;dimensions;lock_security;material_shell;price_value;sustainability;tradeoff_or_limitation;weight;wheels_mobility,11,0.5789473684210527,0.07038192363408567,0.0821917808219178,0.45886129220098204,0.4117647058823529,12,5,374,Travelpro > Delsey > BEIS > BEIS > INUSA > INUSA > Monos > Monos > Travelpro > Delsey > BEIS > INUSA > Monos,"[BEIS]
However, BEIS is a little harder to compare cleanly because the page separately lists “Capacity: 49-61 L” and later says “Capacity 49-61LBS,” which makes the capacity/unit presentation less clean. [BEIS]
INUSA gives helpful basics such as sale price, weight, dimensions, PC/ABS material, 360° spinner wheels, TSA-approved and Travel Sentry Approved lock language, interior lining, tie-down straps, handles, and a caveat that dimensions exclude wheels. [Travelpro] [Delsey] [BEIS] [INUSA] [Monos]","BEIS is detailed and useful for comparing capacity and organization because it lists exterior and interior dimensions, materials, 49-61 L capacity, 3.79 kg weight, TSA locks, 360-degree wheels, expansion, compression features, pouches, a bag attach strap, a weight-limit indicator, and airline-weight guidance. However, BEIS is a little harder to compare cleanly because the page separately lists “Capacity: 49-61 L” and later says “Capacity 49-61LBS,” which makes the capacity/unit presentation less clean. Overall, the easiest pages to compare before buying are Travelpro and Delsey, BEIS is highly informative but has a unit-confusion caveat, INUSA is useful for budget/basic specs but missing capacity, and Monos feels the least spec-complete despite strong trust and design language."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_16.txt,one_product_geo_rewrite,INUSA,original_2023_2024,16,20,16-20,20,Travelpro,1,2,1.0,1.0,1,1.0,0.15384615384615385,1,1.0,1,1,2,1.0,1.0,0.15384615384615385,1,1.0,1,1,capacity_volume;dimensions;electronics_convenience;handle;lock_security;overhead_bin_or_airline_fit;packing_organization;sustainability;trip_length;warranty_trial_return;weight;wheels_mobility,12,0.631578947368421,0.0859008657779048,0.03571428571428571,0.5155197721530748,0.7777777777777778,8,1,374,Travelpro > Delsey > BEIS > BEIS > INUSA > INUSA > Monos > Monos > Travelpro > Delsey > BEIS > INUSA > Monos,"[Travelpro]
Delsey is also very clear because it lists feature badges, carry-on-use language, detailed materials, TSA lock, zipper security, USB port, organization, included bags, four spinner wheels, soft-grip handles, weight, exterior and interior dimensions, volume, material, airline-size caveats, warranty information, and size guidance by trip length and outfit count. [Travelpro] [Delsey] [BEIS] [INUSA] [Monos]","Travelpro provides the clearest overall product page for comparison because it gives exact overall and case dimensions, weight, volume, sizer-bin testing language, an explicit expanded-size caveat, shell material, lock details, wheel and handle details, USB and battery-pocket details, organization details, warranty coverage, the Trusted Companion Promise, and a 100-day trial. Overall, the easiest pages to compare before buying are Travelpro and Delsey, BEIS is highly informative but has a unit-confusion caveat, INUSA is useful for budget/basic specs but missing capacity, and Monos feels the least spec-complete despite strong trust and design language."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_16.txt,one_product_geo_rewrite,INUSA,original_2023_2024,16,20,16-20,20,Delsey,1,2,2.0,0.5,2,0.8,0.15384615384615385,2,0.8,0,1,2,2.0,0.5,0.15384615384615385,2,0.8,2,0,capacity_volume;dimensions;expansion;lock_security;overhead_bin_or_airline_fit;packing_organization;sustainability;tradeoff_or_limitation;weight;wheels_mobility,10,0.5263157894736842,0.06833634623729903,0.0196078431372549,0.38853827027945154,0.7777777777777778,8,1,374,Travelpro > Delsey > BEIS > BEIS > INUSA > INUSA > Monos > Monos > Travelpro > Delsey > BEIS > INUSA > Monos,"[Delsey]
BEIS is detailed and useful for comparing capacity and organization because it lists exterior and interior dimensions, materials, 49-61 L capacity, 3.79 kg weight, TSA locks, 360-degree wheels, expansion, compression features, pouches, a bag attach strap, a weight-limit indicator, and airline-weight guidance. [Travelpro] [Delsey] [BEIS] [INUSA] [Monos]","Delsey is also very clear because it lists feature badges, carry-on-use language, detailed materials, TSA lock, zipper security, USB port, organization, included bags, four spinner wheels, soft-grip handles, weight, exterior and interior dimensions, volume, material, airline-size caveats, warranty information, and size guidance by trip length and outfit count. Overall, the easiest pages to compare before buying are Travelpro and Delsey, BEIS is highly informative but has a unit-confusion caveat, INUSA is useful for budget/basic specs but missing capacity, and Monos feels the least spec-complete despite strong trust and design language."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_16.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,16,20,16-20,20,INUSA,1,3,5.0,0.2,5,0.2,0.23076923076923078,4,0.4,0,1,3,5.0,0.2,0.23076923076923078,4,0.4,4,0,capacity_volume;comparison_ready_evidence;dimensions;lock_security;material_shell;packing_organization;sustainability;tradeoff_or_limitation;warranty_trial_return,9,0.47368421052631576,0.07675526389097397,0.06060606060606061,0.4091788039743671,0.29411764705882354,11,6,374,Travelpro > Delsey > BEIS > BEIS > INUSA > INUSA > Monos > Monos > Travelpro > Delsey > BEIS > INUSA > Monos,"[INUSA]
INUSA is less complete for comparison because it does not state capacity, even though capacity is important for comparing carry-ons. [INUSA]
Monos has strong trust and brand-positioning signals, including a 4.9 out of 5 rating based on 1,355 reviews, limited lifetime warranty, 100-day trial, free shipping, premium materials, TSA-approved lock, polycarbonate shell, and interior organization language. [Travelpro] [Delsey] [BEIS] [INUSA] [Monos]","INUSA gives helpful basics such as sale price, weight, dimensions, PC/ABS material, 360° spinner wheels, TSA-approved and Travel Sentry Approved lock language, interior lining, tie-down straps, handles, and a caveat that dimensions exclude wheels. INUSA is less complete for comparison because it does not state capacity, even though capacity is important for comparing carry-ons. Overall, the easiest pages to compare before buying are Travelpro and Delsey, BEIS is highly informative but has a unit-confusion caveat, INUSA is useful for budget/basic specs but missing capacity, and Monos feels the least spec-complete despite strong trust and design language."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,6,Monos,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,169,BEIS > BEIS > Delsey,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,6,BEIS,1,2,1.0,1.0,1,1.0,0.6666666666666666,1,1.0,1,1,2,1.0,1.0,0.6666666666666666,1,1.0,1,1,capacity_volume;dimensions;expansion;overhead_bin_or_airline_fit;tradeoff_or_limitation;trip_length;weight,7,0.3684210526315789,0.08733210461913303,0.06741573033707865,0.4679296576673709,0.23076923076923078,8,5,169,BEIS > BEIS > Delsey,"[BEIS] The travel-size limitation to keep in mind is that BÉIS tells shoppers to adhere to airline guidelines and check airline weight-limit restrictions, and its expansion is specifically described as expanding to 12 inches. [BEIS] If you want the clearest 3-5 day fit guidance instead of maximum capacity, the Delsey Carry-On Plus is also strong because it is labeled ideal for 3-5 day trips and 5-7 outfits, but the page says the larger carry-on fits overhead on most US airlines and that size restrictions vary by airline.","For a stylish overpacker on a 3-5 day trip, I would recommend the BÉIS Carry-On Roller if you want the most extra packing room while still shopping in a carry-on category: it is described as a “carry-on-friendly roller,” has a 100% virgin polycarbonate body, 360-degree wheels, a cushioned trolley handle, a gradient 3D stripe design, and an expandable interior with stated capacity from 49 L to 61 L. The travel-size limitation to keep in mind is that BÉIS tells shoppers to adhere to airline guidelines and check airline weight-limit restrictions, and its expansion is specifically described as expanding to 12 inches."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,6,Travelpro,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,169,BEIS > BEIS > Delsey,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,6,Delsey,1,1,3.0,0.3333333333333333,3,0.6,0.3333333333333333,2,0.8,0,1,1,3.0,0.3333333333333333,0.3333333333333333,2,0.8,2,0,,0,0.0,0.09276718362316369,0.0,0.16855343672463274,0.6666666666666666,5,1,169,BEIS > BEIS > Delsey,[Delsey],"If you want the clearest 3-5 day fit guidance instead of maximum capacity, the Delsey Carry-On Plus is also strong because it is labeled ideal for 3-5 day trips and 5-7 outfits, but the page says the larger carry-on fits overhead on most US airlines and that size restrictions vary by airline."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,6,10,6-10,6,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,169,BEIS > BEIS > Delsey,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,7,Monos,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,155,Travelpro > Travelpro > Travelpro,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,7,BEIS,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,155,Travelpro > Travelpro > Travelpro,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,7,Travelpro,1,3,1.0,1.0,1,1.0,1.0,1,1.0,1,1,2,1.0,1.0,1.0,1,1.0,1,1,handle;warranty_trial_return;wheels_mobility,3,0.15789473684210525,0.18339527898585828,0.36470588235294116,0.5729638855185338,0.8571428571428571,13,1,155,Travelpro > Travelpro > Travelpro,"[Travelpro] For airport handling, it has Travelpro’s PrecisionGlide System, eight MagnaTrac self-aligning spinner wheels, and a four-stop PowerScope Lite handle with Contour Grip for precise control and effortless rolling. [Travelpro] Its reassurance is also unusually strong among the provided pages: it offers a limited warranty covering defects that affect wheels, zippers, extension handles, and carrying handles, a five-year Trusted Companion Promise benefit if registered, and a 100-day trial with full refund and paid return shipping if it fails to meet expectations. [Travelpro]","Travelpro seems best for a shopper who wants a carry-on from a traditional luggage brand with strong protection features, smooth airport handling, and strong reassurance. For airport handling, it has Travelpro’s PrecisionGlide System, eight MagnaTrac self-aligning spinner wheels, and a four-stop PowerScope Lite handle with Contour Grip for precise control and effortless rolling."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,7,Delsey,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,155,Travelpro > Travelpro > Travelpro,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,6,10,6-10,7,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,155,Travelpro > Travelpro > Travelpro,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,8,Monos,1,1,5.0,0.2,5,0.2,0.2,4,0.4,0,1,1,5.0,0.2,0.2,4,0.4,4,0,,0,0.0,0.021657107744073298,0.0,0.12766475488214798,0.5,3,1,173,INUSA > INUSA > Travelpro > Delsey > Monos,[Travelpro] [Delsey] [Monos],"By comparison, higher-priced pages describe extras such as Travelpro’s 100% polycarbonate shell, aluminum corner guards, USB A & C ports, 2-inch expansion, water-resistant pocket, and 100-day trial, Delsey’s SECURITECH zipper and shock-absorbing corner protectors, and Monos’s limited lifetime warranty and 100-day trial."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,8,BEIS,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,173,INUSA > INUSA > Travelpro > Delsey > Monos,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,8,Travelpro,1,1,3.0,0.3333333333333333,3,0.6,0.2,2,0.8,0,1,1,3.0,0.3333333333333333,0.2,2,0.8,2,0,,0,0.0,0.016998839950045197,0.0,0.15339976799000904,0.5,3,1,173,INUSA > INUSA > Travelpro > Delsey > Monos,[Travelpro] [Delsey] [Monos],"By comparison, higher-priced pages describe extras such as Travelpro’s 100% polycarbonate shell, aluminum corner guards, USB A & C ports, 2-inch expansion, water-resistant pocket, and 100-day trial, Delsey’s SECURITECH zipper and shock-absorbing corner protectors, and Monos’s limited lifetime warranty and 100-day trial."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,8,Delsey,1,1,4.0,0.25,4,0.4,0.2,3,0.6,0,1,1,4.0,0.25,0.2,3,0.6,3,0,,0,0.0,0.031093309727332097,0.0,0.13955199527879975,0.5,3,1,173,INUSA > INUSA > Travelpro > Delsey > Monos,[Travelpro] [Delsey] [Monos],"By comparison, higher-priced pages describe extras such as Travelpro’s 100% polycarbonate shell, aluminum corner guards, USB A & C ports, 2-inch expansion, water-resistant pocket, and 100-day trial, Delsey’s SECURITECH zipper and shock-absorbing corner protectors, and Monos’s limited lifetime warranty and 100-day trial."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,6,10,6-10,8,INUSA,1,2,1.0,1.0,1,1.0,0.4,1,1.0,1,1,2,1.0,1.0,0.4,1,1.0,1,1,cleaning_care;comparison_ready_evidence;dimensions;durability_protection;electronics_convenience;expansion;lock_security;material_shell;packing_organization;price_value;tradeoff_or_limitation;warranty_trial_return,12,0.631578947368421,0.02183648623823879,0.011627906976744186,0.4990939394345103,0.5714285714285714,11,3,173,INUSA > INUSA > Travelpro > Delsey > Monos,"[INUSA] What you likely give up versus higher-priced options is premium or more detailed feature depth: the page does not list a lifetime warranty, trial period, USB ports, expansion, advanced divider panels, corner armor, or patented security zippers for INUSA. [INUSA] By comparison, higher-priced pages describe extras such as Travelpro’s 100% polycarbonate shell, aluminum corner guards, USB A & C ports, 2-inch expansion, water-resistant pocket, and 100-day trial, Delsey’s SECURITECH zipper and shock-absorbing corner protectors, and Monos’s limited lifetime warranty and 100-day trial.","INUSA is the best fit for the lightest and most budget-conscious hard-shell carry-on in the provided pages. What you likely give up versus higher-priced options is premium or more detailed feature depth: the page does not list a lifetime warranty, trial period, USB ports, expansion, advanced divider panels, corner armor, or patented security zippers for INUSA."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,9,Monos,1,1,3.0,0.3333333333333333,3,0.6,0.2,3,0.6,0,1,1,3.0,0.3333333333333333,0.2,3,0.6,3,0,durability_protection;lock_security;material_shell;price_value;sustainability;tradeoff_or_limitation;weight,7,0.3684210526315789,0.030390696295789946,0.07142857142857142,0.24047663549975945,0.6,4,1,203,Delsey > Travelpro > Monos > INUSA > BEIS,"[Monos] INUSA is the lighter-budget protection option, with PC/ABS-engineered hard-flex material that helps resist water and scratches, a Travel Sentry-approved lock, and self-repairable oversized zippers, though its page does not describe corner armor or patented zipper reinforcement.","Monos stands out for a polished premium-protection build, with an integrated TSA-approved lock, aerospace-grade polycarbonate shell, color-coordinated gaskets, and reverse coil YKK zippers."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,9,BEIS,1,1,5.0,0.2,5,0.2,0.2,5,0.2,0,1,1,5.0,0.2,0.2,5,0.2,5,0,,0,0.0,0.0,0.0,0.12333333333333334,0.3333333333333333,2,1,203,Delsey > Travelpro > Monos > INUSA > BEIS,[BEIS],"BÉIS also has protection-minded details such as 100% virgin polycarbonate, TSA locks, water-resistant zipper tape, and a side carry handle with a weight-limit indicator, but the page does not claim reinforced corners or a patented secure zipper."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,9,Travelpro,1,1,2.0,0.5,2,0.8,0.2,2,0.8,0,1,1,2.0,0.5,0.2,2,0.8,2,0,durability_protection;lock_security;material_shell,3,0.15789473684210525,0.03548531484611,0.18518518518518517,0.24978712144875415,1.0,6,0,203,Delsey > Travelpro > Monos > INUSA > BEIS,"[Travelpro] Monos stands out for a polished premium-protection build, with an integrated TSA-approved lock, aerospace-grade polycarbonate shell, color-coordinated gaskets, and reverse coil YKK zippers.","Travelpro stands out for rough-handling protection because its 100% polycarbonate shell is described as flexing on impact to help prevent cracking, while aluminum corner armor protects high-impact areas and the textured finish helps hide scuffs or scratches."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,9,Delsey,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,1,1.0,1.0,0.2,1,1.0,1,1,cleaning_care;durability_protection;material_shell,3,0.15789473684210525,0.031070705616869247,0.05128205128205128,0.3288187295174359,1.0,5,0,203,Delsey > Travelpro > Monos > INUSA > BEIS,"[Delsey] Travelpro stands out for rough-handling protection because its 100% polycarbonate shell is described as flexing on impact to help prevent cracking, while aluminum corner armor protects high-impact areas and the textured finish helps hide scuffs or scratches.","For security and protection beyond a basic hard shell, Delsey stands out for zipper security because its patented SECURITECH Zip is described as three times more resistant than a standard zipper, and it also has an integrated TSA-accepted lock, a 100% polycarbonate shell, and new shock-absorbing corner protectors."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,6,10,6-10,9,INUSA,1,1,4.0,0.25,4,0.4,0.2,4,0.4,0,1,1,4.0,0.25,0.2,4,0.4,4,0,cleaning_care;comparison_ready_evidence;durability_protection;handle;lock_security;material_shell;tradeoff_or_limitation;weight,8,0.42105263157894735,0.043589763374973216,0.02564102564102564,0.2301079661702713,0.2,3,2,203,Delsey > Travelpro > Monos > INUSA > BEIS,"[INUSA] BÉIS also has protection-minded details such as 100% virgin polycarbonate, TSA locks, water-resistant zipper tape, and a side carry handle with a weight-limit indicator, but the page does not claim reinforced corners or a patented secure zipper.","INUSA is the lighter-budget protection option, with PC/ABS-engineered hard-flex material that helps resist water and scratches, a Travel Sentry-approved lock, and self-repairable oversized zippers, though its page does not describe corner armor or patented zipper reinforcement."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,10,Monos,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,154,Travelpro > Travelpro > Travelpro > Delsey,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,10,BEIS,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,154,Travelpro > Travelpro > Travelpro > Delsey,,
