comparison,mode,source_file_current,source_path,run_type,focal_current_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_current,question_id,product,cited_current,ref_count_current,first_citation_index,first_citation_score_current,recommendation_rank_proxy_current,rank_score_proxy_current,top1_cited_flag_current,feature_categories,feature_count_current,feature_coverage_current,tfidf_product_answer_similarity_current,bigram_overlap_product_answer_current,pais_product_answer_influence_score_current,answer_word_count,citation_sequence,cited_answer_sentences,cited_baseline,ref_count_baseline,first_citation_score_baseline,recommendation_rank_proxy_baseline,rank_score_proxy_baseline,top1_cited_flag_baseline,feature_count_baseline,feature_coverage_baseline,tfidf_product_answer_similarity_baseline,bigram_overlap_product_answer_baseline,pais_product_answer_influence_score_baseline,source_file_baseline,prompt_set_label_baseline,baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_citation_rate,delta_mean_ref_count,rank_improvement_current_minus_baseline,delta_top1_cited_share,delta_pais
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_16.txt,one_product_current,INUSA,current_2026,16,20,16-20,18,INUSA,1,1,4.0,0.25,3,0.6,0,electronics_convenience;handle;lock_security;overhead_bin_or_airline_fit;packing_organization;warranty_trial_return;wheels_mobility,7,0.3684210526315789,0.057168074151939724,0.06,0.22745115869003704,361,Travelpro > Travelpro > BEIS > INUSA > Travelpro > Delsey > Monos,"[INUSA] For frequent flyers and tech-heavy travelers, Travelpro is the best match because it combines sizer-bin-tested domestic carry-on language, a PrecisionGlide wheel system, a four-stop handle, external USB A and C ports, an FAA-compliant external battery pocket, a TSA-approved lock, and warranty/trial support.",1.0,2.0,0.2,3.0,0.6,0.0,7.0,0.3684210526315789,0.0651898097475327,0.04938271604938271,0.3007962465498964,baseline_16.txt,16-20,True,0.0,-1.0,0.04999999999999999,0.0,0.0,0.0,0.0,0.0,-0.00802173559559298,0.010617283950617284,-0.07334508785985935,0.0,-1.0,0.0,0.0,-0.07334508785985935
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_16.txt,one_product_current,INUSA,current_2026,16,20,16-20,19,INUSA,1,1,6.0,0.16666666666666666,5,0.2,0,,0,0.0,0.029946464500998745,0.0,0.12265595956686642,262,Monos > BEIS > BEIS > Travelpro > Delsey > INUSA,[INUSA],1.0,2.0,0.16666666666666666,4.0,0.4,0.0,6.0,0.3157894736842105,0.09888909199172573,0.13432835820895522,0.3030849668665305,baseline_16.txt,16-20,True,0.0,-1.0,0.0,1.0,-0.2,0.0,-6.0,-0.3157894736842105,-0.06894262749072698,-0.13432835820895522,-0.1804290072996641,0.0,-1.0,-1.0,0.0,-0.1804290072996641
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_16.txt,one_product_current,INUSA,current_2026,16,20,16-20,20,INUSA,1,2,5.0,0.2,4,0.4,0,comparison_ready_evidence;dimensions;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;tradeoff_or_limitation;warranty_trial_return,8,0.42105263157894735,0.10239953829235153,0.20224719101123595,0.3416941792926118,338,Travelpro > Delsey > BEIS > BEIS > INUSA > INUSA > Monos > Monos,"[INUSA] It is less complete than Travelpro or Delsey because the provided text has fewer buyer caveats, fewer return-policy details, and less detailed travel-fit language beyond saying it is designed to be accepted by most airlines onboard and suitable for most major airlines. [INUSA]

Monos has strong trust and travel-use language, including its 4.9 rating from 1,355 reviews, carry-on positioning, overhead-bin claim for almost any flight, polycarbonate shell, TSA-approved lock, thoughtful interior organization, limited lifetime warranty, 100-day trial, and free-shipping language.",1.0,2.0,0.14285714285714285,5.0,0.2,0.0,6.0,0.3157894736842105,0.07348798616003008,0.07317073170731707,0.28406919696304095,baseline_16.txt,16-20,True,0.0,0.0,0.05714285714285716,-1.0,0.2,0.0,2.0,0.10526315789473684,0.028911552132321452,0.12907645930391887,0.05762498232957086,0.0,0.0,1.0,0.0,0.05762498232957086
01_2023_2024_original_vs_2026_current,one_product_current,inusea_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusea_2023vs2026_6.txt,one_product_current,INUSA,current_2026,6,10,6-10,6,INUSA,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,194,Delsey > BEIS > Delsey > BEIS,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_2023_2024_original_vs_2026_current,one_product_current,inusea_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusea_2023vs2026_6.txt,one_product_current,INUSA,current_2026,6,10,6-10,7,INUSA,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,146,Travelpro > Travelpro > Travelpro > Travelpro,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_2023_2024_original_vs_2026_current,one_product_current,inusea_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusea_2023vs2026_6.txt,one_product_current,INUSA,current_2026,6,10,6-10,8,INUSA,1,2,1.0,1.0,1,1.0,1,capacity_volume;cleaning_care;dimensions;durability_protection;electronics_convenience;lock_security;packing_organization;price_value,8,0.42105263157894735,0.018650976954627474,0.02247191011235955,0.45797817489023557,163,INUSA > INUSA > Travelpro > Delsey > BEIS > Travelpro > Delsey,"[INUSA] What you may give up versus higher-priced options is capacity and premium feature depth: INUSA lists 37.72 L, while Travelpro lists 45 L, Delsey lists 44 L, and BÉIS lists 49-61 L. [INUSA] [Travelpro] [Delsey] [BEIS] You also do not get the specific extras described on some higher-priced pages, such as Travelpro’s USB A & C ports, external FAA-compliant battery pocket, aluminum corner armor, and water-resistant pocket, or Delsey’s SECURITECH zipper, shock-absorbing corner protectors, USB port, antimicrobial lining, laundry bag, and shoe bag.",1.0,2.0,1.0,1.0,1.0,1.0,10.0,0.5263157894736842,0.023252917714052995,0.0380952380952381,0.4822946938184999,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.10526315789473684,-0.004601940759425521,-0.015623327982878549,-0.024316518928264308,0.0,0.0,0.0,0.0,-0.024316518928264308
01_2023_2024_original_vs_2026_current,one_product_current,inusea_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusea_2023vs2026_6.txt,one_product_current,INUSA,current_2026,6,10,6-10,9,INUSA,1,1,5.0,0.2,5,0.2,0,,0,0.0,0.029946464500998745,0.0,0.12932262623353308,230,Delsey > Travelpro > Monos > BEIS > INUSA,[INUSA],1.0,2.0,0.2,5.0,0.2,0.0,6.0,0.3157894736842105,0.03982815307187306,0.03636363636363636,0.2832447374724288,baseline_6.txt,6-10,True,0.0,-1.0,0.0,0.0,0.0,0.0,-6.0,-0.3157894736842105,-0.009881688570874316,-0.03636363636363636,-0.1539221112388957,0.0,-1.0,0.0,0.0,-0.1539221112388957
01_2023_2024_original_vs_2026_current,one_product_current,inusea_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusea_2023vs2026_6.txt,one_product_current,INUSA,current_2026,6,10,6-10,10,INUSA,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,171,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > Travelpro,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_1.txt,one_product_current,Monos,current_2026,1,5,1-5,1,Monos,1,1,4.0,0.25,2,0.8,0,,0,0.0,0.03954311294163617,0.0,0.14124195592166056,166,Delsey > Delsey > Delsey > Monos,[Monos],0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,1.0,1.0,0.25,-4.0,0.8,0.0,0.0,0.0,0.03954311294163617,0.0,0.14124195592166056,1.0,1.0,4.0,0.0,0.14124195592166056
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_1.txt,one_product_current,Monos,current_2026,1,5,1-5,2,Monos,1,1,4.0,0.25,3,0.6,0,,0,0.0,0.03954311294163617,0.0,0.14124195592166056,139,Travelpro > Travelpro > Delsey > Monos,[Monos],1.0,1.0,0.25,3.0,0.6,0.0,0.0,0.0,0.06461418576726963,0.0,0.14625617048678727,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025071072825633457,0.0,-0.005014214565126712,0.0,0.0,0.0,0.0,-0.005014214565126712
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_1.txt,one_product_current,Monos,current_2026,1,5,1-5,3,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,141,Travelpro > BEIS > INUSA,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_1.txt,one_product_current,Monos,current_2026,1,5,1-5,4,Monos,1,1,3.0,0.3333333333333333,3,0.6,0,packing_organization,1,0.05263157894736842,0.02020459786118416,0.06666666666666667,0.17456723536171054,144,BEIS > Delsey > Monos > BEIS,"[Monos] For the broadest set of organization features in the product-page text, I would choose BÉIS.",1.0,1.0,0.25,3.0,0.6,0.0,0.0,0.0,0.06461418576726963,0.0,0.14625617048678727,baseline_1.txt,1-5,True,0.0,0.0,0.08333333333333331,0.0,0.0,0.0,1.0,0.05263157894736842,-0.04440958790608547,0.06666666666666667,0.02831106487492327,0.0,0.0,0.0,0.0,0.02831106487492327
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_1.txt,one_product_current,Monos,current_2026,1,5,1-5,5,Monos,1,1,1.0,1.0,1,1.0,1,lock_security;overhead_bin_or_airline_fit;warranty_trial_return,3,0.15789473684210525,0.08864451847147434,0.07017543859649122,0.3431675001855229,255,Monos > Travelpro > Travelpro > Delsey > BEIS > INUSA,"[Monos] Travelpro is also very confidence-inspiring for US domestic travel because it is sizer-bin tested for overhead bins on most major domestic airlines, has a built-in TSA-approved lock, offers a 100-day no-questions trial with paid return shipping, and includes warranty coverage plus a five-year Trusted Companion Promise when registered on time.",1.0,2.0,0.25,2.0,0.8,0.0,8.0,0.42105263157894735,0.057942202040084156,0.043010752688172046,0.3189172462936988,baseline_1.txt,1-5,True,0.0,-1.0,0.75,-1.0,0.19999999999999996,1.0,-5.0,-0.2631578947368421,0.03070231643139018,0.027164685908319178,0.024250253891824114,0.0,-1.0,1.0,1.0,0.024250253891824114
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_11.txt,one_product_current,Monos,current_2026,11,15,11-15,11,Monos,1,2,1.0,1.0,1,1.0,1,overhead_bin_or_airline_fit;tradeoff_or_limitation,2,0.10526315789473684,0.06738782141091086,0.05660377358490566,0.4096874285655321,320,Monos > Travelpro > Delsey > INUSA > BEIS > Monos > Travelpro > Delsey > INUSA > BEIS,"[Monos] Travelpro also gives reassuring fit language because it says the bag is sizer-bin tested for overhead bins on most major domestic airlines and complies with carry-on size restrictions published by nearly all major domestic airlines, but it also warns that the fully expanded carry-on may not meet airline restrictions. [Monos] [Travelpro] [Delsey] [INUSA] [BEIS]",1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.022284071878134713,0.0,0.37112348104229365,baseline_11.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473684,0.04510374953277615,0.05660377358490566,0.03856394752323844,0.0,0.0,0.0,0.0,0.03856394752323844
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_11.txt,one_product_current,Monos,current_2026,11,15,11-15,12,Monos,1,3,1.0,1.0,1,1.0,1,cleaning_care;dimensions;durability_protection;material_shell;packing_organization;sustainability,6,0.3157894736842105,0.10220919245212777,0.19444444444444445,0.5627663998939344,245,Monos > Monos > Travelpro > BEIS > INUSA > Delsey > Monos > Travelpro > BEIS,"[Monos] Monos also includes an eco-friendly eraser for persistent marks and says luggage covers can help guard against dirt and scuffs. [Monos] Travelpro is also strong for looking good after repeated trips because it describes an easy-to-clean 100% polycarbonate shell, a textured finish that helps reduce the visibility of scuffs or scratching, aluminum corner guards for protection, and a water-resistant interior pocket for damp items or toiletries. [Monos] [Travelpro] [BEIS]",1.0,1.0,0.16666666666666666,5.0,0.2,0.0,1.0,0.05263157894736842,0.02891227967871117,0.08333333333333333,0.1454754383918826,baseline_11.txt,11-15,True,0.0,2.0,0.8333333333333334,-4.0,0.8,1.0,5.0,0.2631578947368421,0.0732969127734166,0.11111111111111112,0.4172909615020518,0.0,2.0,4.0,1.0,0.4172909615020518
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_11.txt,one_product_current,Monos,current_2026,11,15,11-15,13,Monos,1,3,1.0,1.0,1,1.0,1,cleaning_care;durability_protection;material_shell;sustainability;tradeoff_or_limitation,5,0.2631578947368421,0.07915450642013451,0.20967741935483872,0.5499140931346211,275,Monos > Monos > Delsey > Delsey > BEIS > INUSA > Travelpro > Monos > Delsey > BEIS > INUSA > Travelpro,"[Monos] Monos also pairs those responsible-material claims with durability claims, including an aerospace-grade water-resistant polycarbonate shell that is dent-resistant, impact-friendly, and virtually unbreakable. [Monos] Delsey provides some sustainability evidence because the feature list says “Made with Recycled Materials,” but the page does not specify which components are recycled, the recycled percentage, or any certification. [Monos] [Delsey] [BEIS] [INUSA] [Travelpro]",1.0,1.0,0.2,3.0,0.6,0.0,4.0,0.21052631578947367,0.03197680649192911,0.03125,0.17652145778961392,baseline_11.txt,11-15,True,0.0,2.0,0.8,-2.0,0.4,1.0,1.0,0.05263157894736842,0.0471776999282054,0.17842741935483872,0.3733926353450072,0.0,2.0,2.0,1.0,0.3733926353450072
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_11.txt,one_product_current,Monos,current_2026,11,15,11-15,14,Monos,1,1,4.0,0.25,4,0.4,0,handle;lock_security;tradeoff_or_limitation;wheels_mobility,4,0.21052631578947367,0.06569467526109285,0.0392156862745098,0.19445988448462312,284,Travelpro > BEIS > Delsey > Monos > INUSA > Travelpro > BEIS,"[Monos] INUSA covers core convenience with four 360-degree silent spinner wheels, a built-in TSA-approved lock, top and side ergonomic gel handles, side studs so the luggage can stand on its side, and self-repairable oversized zippers, but it has fewer special travel-day extras than Travelpro, BEIS, or Delsey.",1.0,1.0,0.25,4.0,0.4,0.0,8.0,0.42105263157894735,0.05919506690637076,0.044444444444444446,0.23604953969706363,baseline_11.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-0.21052631578947367,0.006499608354722089,-0.005228758169934643,-0.04158965521244051,0.0,0.0,0.0,0.0,-0.04158965521244051
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_11.txt,one_product_current,Monos,current_2026,11,15,11-15,15,Monos,1,2,2.0,0.5,2,0.8,0,capacity_volume;comparison_ready_evidence;dimensions;durability_protection;electronics_convenience;lock_security;material_shell;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;warranty_trial_return;weight,12,0.631578947368421,0.05429564437972269,0.018867924528301886,0.4066717736955407,418,Travelpro > Monos > Delsey > Delsey > BEIS > BEIS > INUSA > INUSA > Travelpro > Monos > Delsey > BEIS > INUSA,"[Monos] Delsey gives useful details on dimensions, weight, volume, material, domestic airline fit, USB charging, zipper strength, corner protection, antimicrobial lining, included bags, and warranty categories, but shoppers should double-check whether “Made with Recycled Materials” means the shell, lining, or another component because the supplied text does not specify. [Travelpro] [Monos] [Delsey] [BEIS] [INUSA]",1.0,2.0,0.2,4.0,0.4,0.0,10.0,0.5263157894736842,0.03526228237891559,0.0,0.3189822810371866,baseline_11.txt,11-15,True,0.0,0.0,0.3,-2.0,0.4,0.0,2.0,0.10526315789473684,0.019033362000807096,0.018867924528301886,0.08768949265835407,0.0,0.0,2.0,0.0,0.08768949265835407
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_16.txt,one_product_current,Monos,current_2026,16,20,16-20,16,Monos,1,2,1.0,1.0,1,1.0,1,capacity_volume;dimensions;lock_security;material_shell;overhead_bin_or_airline_fit;wheels_mobility,6,0.3157894736842105,0.09651980734680501,0.1891891891891892,0.4775069012512481,310,Monos > Travelpro > BEIS > Delsey > INUSA > INUSA > BEIS > Delsey > Travelpro > Monos,"[Monos] Travelpro is marketed as a Carry-On Hardside Spinner and lists a 100% polycarbonate hard shell, MagnaTrac self-aligning spinner wheels, a built-in TSA-approved lock, and 45 L of volume in its dimensions section. [Monos]",1.0,1.0,0.25,4.0,0.4,0.0,7.0,0.3684210526315789,0.08832160242136207,0.04838709677419355,0.23193992886005055,baseline_16.txt,16-20,True,0.0,1.0,0.75,-3.0,0.6,1.0,-1.0,-0.05263157894736842,0.008198204925442945,0.14080209241499564,0.24556697239119757,0.0,1.0,3.0,1.0,0.24556697239119757
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_16.txt,one_product_current,Monos,current_2026,16,20,16-20,17,Monos,1,1,3.0,0.3333333333333333,2,0.8,0,capacity_volume;lock_security;material_shell;packing_organization;weight;wheels_mobility,6,0.3157894736842105,0.09423127978165262,0.1935483870967742,0.26103640875768874,252,BEIS > BEIS > Monos > Delsey > Travelpro > INUSA,"[Monos] Delsey lists 44 L at 7.74 lb, plus a polycarbonate shell, TSA-Accepted lock, dual-density spinner wheels, SECURITECH zipper, compression straps, divider, mesh pockets, laundry bag, and shoe bag.",1.0,1.0,0.16666666666666666,5.0,0.2,0.0,0.0,0.0,0.06461418576726963,0.0,0.1295895038201206,baseline_16.txt,16-20,True,0.0,0.0,0.16666666666666666,-3.0,0.6000000000000001,0.0,6.0,0.3157894736842105,0.02961709401438299,0.1935483870967742,0.13144690493756814,0.0,0.0,3.0,0.0,0.13144690493756814
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_16.txt,one_product_current,Monos,current_2026,16,20,16-20,18,Monos,1,2,1.0,1.0,1,1.0,1,capacity_volume;electronics_convenience;expansion;packing_organization,4,0.21052631578947367,0.021526197949981347,0.013513513513513514,0.41510419644158475,455,Monos > BEIS > Travelpro > INUSA > INUSA > Travelpro > Monos > Travelpro > Delsey > Delsey > BEIS,"[Monos]

For overpackers, BEIS is the best match because it lists 49-61 L capacity, an expandable body, four-point compression straps, a detachable compression flap, and multiple pouches for separating shoes, dirty clothes, undergarments, damp clothing, and small valuables. [Monos]

For tech-heavy travelers, Travelpro is the clearest match because it lists external USB A & C ports with fast-charge capabilities and a dedicated external-access FAA-compliant battery pocket, while noting that the power bank is not included.",1.0,2.0,0.14285714285714285,4.0,0.4,0.0,9.0,0.47368421052631576,0.04359890094023633,0.023809523809523808,0.3022661461028342,baseline_16.txt,16-20,True,0.0,0.0,0.8571428571428572,-3.0,0.6,1.0,-5.0,-0.2631578947368421,-0.022072702990254982,-0.010296010296010294,0.11283805033875055,0.0,0.0,3.0,1.0,0.11283805033875055
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_16.txt,one_product_current,Monos,current_2026,16,20,16-20,19,Monos,1,1,1.0,1.0,1,1.0,1,capacity_volume;dimensions;tradeoff_or_limitation;weight,4,0.21052631578947367,0.012635242675760567,0.03333333333333333,0.3329656450263802,221,Monos > INUSA > INUSA > Travelpro > BEIS > Delsey,"[Monos]

I would not recommend INUSA for shoppers with a strict capacity checklist, because the page lists the 5.9 lb weight and dimensions but does not provide a capacity figure.",1.0,2.0,0.125,5.0,0.2,0.0,3.0,0.15789473684210525,0.0281596533037138,0.0,0.22887754469583046,baseline_16.txt,16-20,True,0.0,-1.0,0.875,-4.0,0.8,1.0,1.0,0.05263157894736842,-0.015524410627953233,0.03333333333333333,0.10408810033054974,0.0,-1.0,4.0,1.0,0.10408810033054974
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_16.txt,one_product_current,Monos,current_2026,16,20,16-20,20,Monos,1,1,2.0,0.5,2,0.8,0,capacity_volume;comparison_ready_evidence;dimensions;electronics_convenience;lock_security;material_shell;overhead_bin_or_airline_fit;price_value;sustainability;warranty_trial_return;weight;wheels_mobility,12,0.631578947368421,0.06185295925815745,0.0,0.32201971465864904,300,Travelpro > Monos > Delsey > BEIS > BEIS > INUSA,"[Monos]

Delsey is a strong page for comparison because it lists feature badges, price, model/size, shell material, TSA lock, USB port, secure zipper, interior compartments, pockets, included bags, wheel details, exact exterior and interior dimensions, weight, volume, warranty information, and airline-size caveats.",1.0,1.0,0.16666666666666666,4.0,0.4,0.0,11.0,0.5789473684210527,0.04446846015687066,0.047619047619047616,0.24849268952510847,baseline_16.txt,16-20,True,0.0,0.0,0.33333333333333337,-2.0,0.4,0.0,1.0,0.05263157894736836,0.017384499101286796,-0.047619047619047616,0.07352702513354056,0.0,0.0,2.0,0.0,0.07352702513354056
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_6.txt,one_product_current,Monos,current_2026,6,10,6-10,6,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,186,Delsey > Delsey > BEIS,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_6.txt,one_product_current,Monos,current_2026,6,10,6-10,7,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,152,Travelpro > Travelpro > Travelpro > Travelpro,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_6.txt,one_product_current,Monos,current_2026,6,10,6-10,8,Monos,1,1,5.0,0.2,4,0.4,0,,0,0.0,0.011030256574046571,0.0,0.12553938464814265,200,INUSA > INUSA > Travelpro > Delsey > Monos > BEIS,[Travelpro] [Delsey] [Monos] [BEIS],1.0,1.0,0.2,4.0,0.4,0.0,0.0,0.0,0.021657107744073298,0.0,0.12766475488214798,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010626851170026727,0.0,-0.0021253702340053304,0.0,0.0,0.0,0.0,-0.0021253702340053304
01_2023_2024_original_vs_2026_current,one_product_current,monos_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\monos_2023vs2026_6.txt,one_product_current,Monos,current_2026,6,10,6-10,9,Monos,1,1,3.0,0.3333333333333333,3,0.6,0,cleaning_care;comparison_ready_evidence;durability_protection;lock_security;material_shell;price_value;tradeoff_or_limitation,7,0.3684210526315789,0.0422412775263239,0.022222222222222223,0.23546579936491388,247,Travelpro > Delsey > Monos > INUSA > BEIS > Travelpro > Delsey,"[Monos] INUSA offers protection at a lower price with PC/ABS hard-flex construction, a water- and scratch-resistant micro-diamond finish, smooth self-repairable oversized zippers, and a Travel Sentry-approved lock, but the page provides fewer premium protection details than Travelpro, DELSEY, or Monos.",1.0,2.0,0.3333333333333333,3.0,0.6,0.0,6.0,0.3157894736842105,0.036821157522387356,0.0,0.30385545957465293,baseline_6.txt,6-10,True,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,0.005420120003936546,0.022222222222222223,-0.06838966020973905,0.0,-1.0,0.0,0.0,-0.06838966020973905
